 74012212122222122   2   13   3   3   3   2   34   42   8   4  10   0   2   3   1   2   1   1   1   126666   2   5   3   4   2   2   5   5   1   4   4   1   1   2   2   2   2   2   2   2   2   1   3   4   4   3   3   3   3   4   4   4   1   4   2   1   2   2   2   1   2   2   2   2   2   2   2   2   2   2   1   2   2   2   2   1   11   1   4   4   16666666666666666   7   7   4   3   49999666666666666666666666666   7   5   8   5   4   1   1   40.5538826645982420.5462775291008950.6698201321085370.8283854532049110.3440463910,440744708112247 0.7411044473138140,555627549933146 1 711626 41   1   2   5 16   6666115410   6   611 1 51 56611666 566 83632   2   6   62   66623432212222222122222222212 91   1   2   2   2   2   2 5   2   6   6   6   6   6   6   6   6   632   3   2321222122122122112 811 36  3  5420197111 97
146222222222122122   366663   4   3   4   3   32   61   3   2   6   5   2   3   2   2   3   3   3   31   26666   4   3   2   3   3   2   4   3   2   2   1   2   2   1   1   1   1   2   2   2   2   4   4   5   4   3   4   5   5   5   2   2   3   2   2   1   2   2   2   2   2   1   1   1   2   2   1   2   2   2   1   1   2   2   3   31   2   2   2   36666666666666666   6   5   5   4   3   5666666666666666666666666   6   4   7   4   3   2   1   20.6083369624643130.470986733881855 0.510710090264080.4781485822129420.4067504260,782069933115512 0.5085359785886240,541059269706701 11111626 21   2   2   6 16   6666 513 9   6   611 1 22 1661166666 6 86643   2   6   61   66616522122222222122222222212 61   1   2   1   1   2   2 4   2   6   6   6   6   6   6   6   6   622   3   2322234233221121313 334 32  3  4420192112 70
143232222221222122   366664   4   2   4   2   32   62   5   4   8   8   1   3   2   4   2   1   1   31   26666   1   1   2   4   4   5   4   1   3   3   2   1   2   2   2   2   2   2   2   2   1   3   3   3   3   3   3   4   3   3   1   1   4   1   1   1   1   1   2   1   2   2   2   2   2   2   1   2   2   2   2   2   2   3   3   31   1   1   1   16666666666666666   1   1   1999999999999666666666666666666666666   6   3   3   4   3   2   1   50.718021217235808 0.812795345851640.7016395269182840.7210225068709090.3428900351,88524561 115527 0.3143972924719251,18408296768977  11211626 73   6   6  66 16   6666 72666   6   61666 966626666666666 86621   2   6   61   66615412222221112313133333312 91   1   1   1   1   1   2 4   1   2   2   2   2   2   2   2   2   113   4   1122132111221121111 835 20  2666220197112 82
 94322122222222122   366664   5   2   5   2   33   63   5   2   5   8   2   4   3   3   4   2   2   226666   2   5   2   1   2   2   3   2   3   1   1   1   1   1   1   1   2   1   1   2   2   2   2   1   3   4   3   2   2   1   2   2   3   3   1   2   1   2   1   2   1   2   2   2   1   2   1   2   2   2   2   1   1   2   2   3   41   3   1   1   26666666666666666   1   1   1   7   1   1666666666666666666666666   5   8   7   3   3   2   2   10.840146349672006             9999 0.719843654140840.6061806547103210.0359052210,3147734052133420.03701446231354570,363878486503137 2 911626 13   6   6  66 16   6666115666   6   61666 126666121 566 6 96622   1   1   23   1 5132221222222221222222221 9 51   1   2   2   2   2   2 1   1   2   2   1   2   2   2   2   2   222   3   1322332192221222221 243 32  3666220195212 30
151622122222222122   366663   4   2   4   2   42   61   3   2   7   8   5   4   5   4   4   3   3   326666   2   4   2   2   3   3   2   4   3   3   3   2   3   2   3   2   2   2   2   2   2   1   3   3   3   3   3   3   3   3   3   3   2   3   1   2   1   2   2   2   1   2   2   1   2   2   2   1   2   2   2   2   1   2   3   3   326666666666666666   2   2   2   1666666666666666666666666   3   2   4   3   3   2   4   18888   4   3   2   2   20.720160418422552 0.806573001408470.8609469612560490.7252619749153340.1489915730,450424066213345 0.1521823983850660,570525860007209 2 811626 41   1   2   6 16   6666115511   6   611 1 51 46611666 466 52654   2   6   61   66616422222222122122221222212 61   1   1   2   2   1   2 5   2   6   6   6   6   6   6   6   6   623   3   1222122121222111213 612 46  4  4420195120 00
 67922122222222122   366663   5   2   5   2   32   42   6   2   5   5   3   4   2   2   3   3   3   326666   2   4   3   1   2   2   3   4   3   2   2   2   2   2   2   2   2   1   1   2   2   2   3   3   3   4   3   3   4   4   4   4   2   3   1   1   1   2   1   1   2   2   1   1   2   2   2   1   2   2   2   2   2   2   3   3   326666666666666666   3   2   2   3666666666666666666666666   5   4   3   5   5   4   5   3   5   3   2   2   1   60.8059545192250050.7579049208100870.682453939458966 0.768222697248060.0915458330,736025182124438 0.1190072674168080,868301562201359 11113626 41   1   2   7 16   6666 112 7   6   611 1 61 36611666 566 14632   2   6   62   66614412122222222122221222212 81   2   2   2   2   2   2 1   2   6   6   6   6   6   6   6   6   611   3   2122111411122121313 423 36  3  5420198111 65
 15122122222222122   366664   4   2   5   1   41   04   5   1   5   8   3   3   2   3   3   3   3   21   26666   4   1   1   2   2   1   4   1   1   1   1   1   1   1   1   1   1   1   1   1   2   3   4   4   3   3   3   466666666   2   2   4   19999   1   2   2   2   2   2   2   1   2   2   2   2   2   2   1   2   2   2   3   3   41   4   1   1   16666666666666666   1   1   1   5   4   2666666666666666666666666   5   3   4   3   2   2   1   20.844415363248928 0.700252413171080.715015447510103 0.744644954867960.3894416770,923893578116625 0.3083862542049420,684457456633111 11411626 41   1   2   6 66   6611 41410   2   222 6 56 56666666 566114621   1   3   11   66618412222221212222122222211 71   2   2   2   2   2   2 3   1   2   2   2   2   1   2   2   2   212   3   2411251124212221311 022 36  3  4320195300 00
 96122122222222122   366665   5   1   5   1   32   04   2   4   5   8   5   3   5   5   5   1   1   21   26666   3   2   1   3   3   2   3   3   1   1   1   1   1   1   1   1   1   1   2   2   2   3   3   3   3   3   3   366666666   2   2   3   199999999   2   2   2   2   2   2   2   2   1   2   2   2   2   1   2   2   3   3   2   31   3   1   1   16666666666666666   6   4   2   4   4   1666666666666666666666666   5   5   5   3   5   2   1   40.963668968366255 0.924709204780960.9273141690670140.9654012913733290.0361264860,6562009381166340.02072225638647750,231007852904222 11411626 41   1   2   7 66   66111042 6   2   222 6 56 56666666 566 73621   1   2   11   66614522122222222222122222210 61   1   1   1   2   1   2 2   1   2   2   2   2   1   2   2   2   221   3   2122411121222121212 225 36  3  5320194112 93
115932122222222221   366663   4   2   4   2   46   04   9   4   1   8   3   4   2   3   4   2   2   41   26666   4   1   2   3   1   1   2   1   1   2   1   1   2   1   2   2   2   2   1   1   2   2   3   3   2   1   4   366666666   2   1   3   1   1   1   2   2   2   1   2   2   1   2   2   2   1   2   2   2   2   2   4   3   3   326666666666666666   4   1   1   1666666666666666666666666   3   3   6   6   5   3   2   2   2   3   3   2   2   10.7063220544997970.6559101942006950.7232570999397510.7335036273449810.3016813971,033379166116614 0.3458956322023660,535093854197482 11311626 13   6   6  66 66   6616 41666   2   62666 56666666666 266 44611   2   6   61   666135222122222122221222222 6 41   2   2   2   2   2   2 2   2   6   6   6   6   6   6   6   6   623   4   2122321111212221212 521 61  6666120194112 60
152422122222222122   366663   3   4   3   4   26   61   8   2   5   7   3   4   4   3   4   3   3   31   26666   4   2   1   3   2   2   2   2   1   1   1   1   1   1   2   2   1   1   2   2   2   3   4   4   2   2   4   4   3   3   2   1   2   1   1   1   2   2   2   2   2   2   1   2   2   2   1   2   2   2   2   2   2   3   2   31   3   2   1   16666666666666666   5   6   2   6   3   6666666666666666666666666   2   2   2   2   5   3   2   10.3882267379926320.4730969450383320.4769043905042520.371657051520128 2.885875362,179736055212226  4.488622743191233,88299478345036  21311626 73   6   6  66 16   6666 62666   6   61666 866626666666666 66611   2   6   61   666175221222222221222222222 5 31   1   1   1   2   2   2 2   1   2   1   2   2   2   2   2   2   232   2   2222121111222121112 835 20  2666120196111 97
118422122222222122   366664   4   2   4   3   33   04   6   2   5   6   2   4   3   3   3   4   4   41   16666   3   2   2   2   2   2   3   3   3   3   2   2   3   3   2   2   2   2   2   2   1   3   4   3   3   3   3   466666666   3   3   2   1   2   2   2   2   2   1   2   2   1   2   2   2   2   2   2   1   2   2   2   3   2   326666666666666666   2   2   3   2666666666666666666666666   4   5   399999999   3   6   5   6   3   4   2   1   60.691865474433946 0.584331860270110.646395076604794 0.487829755508420.4799966522,015437019116617 0.7440466055960991,44425258253699  11411626 52   3   2   2 66   6611 621 4   2   222 6 86 526666666666 26621   2   6   63   2 422232122222222222122222277993   2   2   2   2   2   2 4   2   6   6   6   6   6   6   6   6   612   3   2121112114222211313 533 20  2999320197111 65
133522122222222221   366665   5   1   5   1   41   04   1   2   5   9   4   4   3   4   3   3   3   326666   1   5   3   2   4   1   3   5   1   3   3   1   2   3   2   2   2   2   2   2   2   1   4   4   3   3   3   3   366666666   3   2   2   1   2   1   2   2   2   1   1   2   1   2   2   2   2   2   2   1   2   1   3   2   3   21   2   1   1   16666666666666666   1   1   1   6   1   1666666666666666666666666   4   2   3   4   3   2   1   40.9861616360772450.9778121484614050.9785798194718410.8477684331575370.0972448290,2948254461166420.06676160983577180,120530315346491 11411626 41   1   2   3 66   6616115511   2   621 1 16 1666666666 6 96621   1   2   12   66615222122222222122122221212101   1   2   2   2   2   2 4   2   6   6   6   6   6   6   6   6   613   3   1221142321222111212 821 32  3  3320192111 97
 21722122222222122   366665   5   2   4   2   31   04   0   3   1   9   3   3   2   3   4   2   1   326666   2   4   3   2   4   2   2   3   2   2   1   1   2   1   1   1   2   1   1   2   2   2   3   4   4   4   3   4   366666666   1   3   2   1   1   1   2   2   2   2   2   2   2   2   1   2   2   2   2   1   2   2   3   3   3   326666666666666666   3   1   1   16666666666666666666666669999   6   29999   2   5   7   4   7   5   5   1   1   30.824269172464248 0.842312654641360.8326483057258950.8000867976747580.1594141310,394930978115542  0.105276898223150,152900088689761 11211626 41   1   2   7 66   6616115410   2   621 1 16 1666666666 6 96621   1   3   11   66615522122222222122122222212101   1   1   1   2   2   2 4   2   6   6   6   6   6   6   6   6   612   3   2221235532222111112 225 41  4  4320192112 70
  1322122222222122   366664   4   2   5   2   26   62   7   2   7   8   3   3   3   3   3   3   3   326666   1   4   4   2   2   4   3   4   3   2   2   2   3   2   2   1   1   1   1   1   1   2   4   4   4   4   4   4   4   4   4   2   2   2   2   2   2   1   1   1   1   2   2   1   1   2   2   2   1   1   2   1   2   3   3   3   21   2   2   2   26666666666666666   2   2   3   4   2   2666666666666666666666666   5   5   6   5   2   2   1   10.759435921102331 0.557095745309910.5168911576416340.5875397879990870.0448799630,4911167711144370.04826554581096360,448572401234469 11011626 13   6   6  66 16   6666 93666   6   61666 52666611666 366 24611   2   6   62   666164221222222221222222212 9 81   1   2   1   1   1   2 4   2   6   6   6   6   6   6   6   6   612   2   2122121121212221212 425 47  4666120197112 94
150522122222222122   366663   4   2   4   2   41   04   7   3   5   8   2   3   5   2   3   3   3   326666   2   4   2   2   3   3   2   4   2   1   2   1   1   1   2   2   1   1   2   2   1   2   3   3   3   3   3   3   366666666   2   2   399999999   1   2   2   2   2   2   2   1   1   2   2   2   2   2   1   1   1   3   3   2   21   2   1   2   26666666666666666   4   3   2   5   2   2666666666666666666666666   4   1   3   4   5   2   1   30.7201604184225520.8307720366387370.8152069251063990.8000867976747580.3542294990,666683876215534  0.152992338143960,274079349265148 21211626 31   3   2   6 66   6616 932 6   2   621 1 56 56666666 566 74621   2   6   61   66614552122222222122122222212 91   1   1   1   1   1   2 5   1   2   2   2   2   1   2   2   2   222   3   1121133221222112113 521 36  3  6320194111 54
100412122222222122   2   15   5   2   5   2   42   61   3   2   8   6   3   3   3   4   4   3   3   326666   1   5   3   4   4   4   3   5   2   2   2   1   1   1   1   2   1   1   1   2   2   2   3   4   3   4   2   3   3   4   4   1   2   2   1   2   2   2   2   2   2   2   1   1   2   2   1   2   2   2   2   2   1   2   3   3   31   1   2   1   16666666666666666   2   2   1   5   2   1666666666666666666666666 2.5   22.75   3   4   2   1   30.9106692117527510.7779825611922050.8000867976747580.8007842052991972.6640821931,312299676112231  4.210359368693211,58396478681709  1 711626 21   2   2   4 16   6666104410   6   611 1 32 3661166666 6106632   2   6   62   66623252122222222122222222212 91   1   2   1   1   1   2 3   2   6   6   6   6   6   6   6   6   622   3   1222222223122121211 423 41  4  4420191111108
163712122222222122   366663   4   5   5   2   33   61   2   1   7   8   4   4   3   4   4   4   4   41   26666   4   1   1   4   1   1   5   1   2   3   2   3   1   3   1   1   1   1   2   1   2   4   4   3   4   4   3   3   4   5   3   3   2   2   2   1   2   2   2   1   2   2   1   2   2   2   1   2   1   2   2   2   2   3   3   326666666666666666   1   4   2   2666666666666666666666666999999999999   5   2   2   8   5   6   5   4   1   1   5 0.61356507772118 0.520476243738650.678277747056995             99990.2450185320,513701832112245 0.4384660576378440,723391335069206 1 711626 21   2   2   3 16   6666115511   6   611 1 51 96211666 566104643   2   6   61   66614352122222222112221222213101   1   1   1   1   2   1 6   2   6   6   6   6   6   6   6   6   622   3   1222422224222122122 412 32  3  3420185111 87
 49622212222222122   366664   5   2   5   2   31   61   6   3   4   7   3   3   3   3   3   2   2   31   16666   3   2   2   3   3   2   3   2   2   2   1   1   1   2   2   1   1   1   1   1   2   4   4   4   3   3   3   3   4   3   8   1   1   1   2   1   2   2   2   2   2   2   2   2   1   1   2   2   2   2   2   1   3   3   3   326666666666666666   2   1   1   2666666666666666666666666   2   1   1   5   1   1   6   6   6   4   2   2   1   60.8401463496720060.776956665153945             99990.6368005634283290.0646200830,5900319342144220.05606178175657120,922295552392254 21011626 52   3   2   2 16   6666 722 6   6   611 1 42 5661166666 6116621   2   6   62   666152221222222221222222222 7 31   1   2   2   1   2   2 2   2   6   6   6   6   6   6   6   6   622   3   2222132114222122124 535 51  5  6320192111 87
105822122222222122   366663   4   2   4   2   32   64   1   4   5   5   3   3   2   3   4   2   2   41   26666   3   1   1   4   3   3   3   2   1   1   1   1   1   1   2   2   1   1   1   1   2   3   4   5   4   3   4   4   4   4   1   2   3   1   2   1   2   2   2   1   2   2   1   2   2   2   1   2   1   2   2   2   2   3   3   326666666666666666   4   1   1   1666666666666666666666666   1   1   1   6   1   1   5   3   5   5   4   1   2   30.6976677507115620.7520687122368740.7757669420532670.7543467615251080.1196041180,3138609162155340.05165722706923990,129030862622877 21211626 41   1   2   7 16   6661 933 9   6   212 6 22 566223 366 1116611   1   2   11   66615422222221212122112222210 91   1   2   1   2   2   2 3   2   6   6   6   6   6   6   6   6   642   3   2322244111222121113 335 51  5  6120194112 80
 66122122222222122   366665   5   2   5   2   32   04   3   2   5   7   3   4   3   3   4   4   4   426666   1   4   2   3   3   2   2   3   2   3   3   1   1   2   1   2   2   1   1   2   2   2   4   4   4   4   4   4   466666666   2   2   3   29999   2   2   2   2   1   2   1   1   1   2   2   1   2   2   2   1   1   1   4   3   326666666666666666   2   39999   2666666666666666666666666   2   2   2   6   1   1   6   6   6   4   5   2   1   40.874338180119007  0.75115537979170.7072552401860850.7120834468168220.0889255632,11916526 1166360.05464436405862820,715345050363663 11411626 41   1   2   7 66   6611 933 8   2   222 6 16 4666666666 6116611   1   2   11   66617522122222222222122222210 91   1   2   1   1   1   2 3   1   2   2   2   2   2   2   2   2   111   3   1311234991222211212 822 32  3  5120196111 64
155032122222222122   366665   5   2   5   2   31   04   5   3   5   6   1   3   1   3   3   1   1   31   16666   3   3   3   3   3   3   3   3   2   2   2   2   2   2   2   2   2   2   2   2   1   3   3   3   3   3   3   366666666   1   1   4   1   1   1   2   2   2   2   2   2   2   1   2   2   2   2   2   1   1   1   3   2   3   326666666666666666   2   2   2   2666666666666666666666666   4   4   4   4   4   4   5   5   5   3   4   2   2   30.8604998161962520.792823144784565 0.664306210091640.734868180330079 0.293893240,692329838115537 0.2192362095602120,319419785713486 11311626 13   6   6  66 66   6616 93666   2   62666 66666666666 366111611   2   6   61   666145222222212222221222222 4 31   1   2   2   2   2   2 3   2   6   6   6   6   6   6   6   6   612   2   13223311122122212131045 47  4666120197112 80
114822212222221122   366663   4   3   3   3   32   61   7   3   7   6   2   4   3   3   3   2   3   226666   2   5   1   4   5   5   1   5   2   3   3   1   1   1   1   2   2   1   2   2   2   2   3   5   5   5   3   5   5   5   3   3   2   3   1   2   1   1   1   1   1   1   1   1   1   2   2   2   2   2   1   2   2   2   2   2   31   2   1   2   16666666666666666   5   1   1   2   1   5666666666666666666666666   7   4   7   5   2   1   1   50.5582679548095550.4337345964203350.7294381673173050.8345899050590250.2003975440,40829414 125548 0.1907932804967780,200271746313038 11123611 31   3   2   3 16   6666115511   6   611 1 12 1661166666 6 16632   2   6   63   2 424232222222122122222221213101   1   1   1   2   2   2 5   2   6   6   6   6   6   6   6   6   632   3   1221224231222212111 533 32  3  3420198111 97
156832122222222221   366664   4   39999   3   3299994   7   3   5   4   1   3   3   3   2   1   1   21   26666   3   1   2   3   3   3   4   4   3   3   3   3   3   3   2   2   2   2   2   2   1   4   4   4   2   2   4   466666666   3   1   3   1   1   1   2   2   2   1   2   2   1   2   2   2   2   2   2   1   2   2   2   3   2   326666666666666666   2   2   4   3666666666666666666666666   5   6   3   3   5   5   4   8   2   2   5   2   2   6             99990.488963424668953 0.478345974706250.3010950812816890.2642308930,769674119214412 0.3727923201707951,29991936571244  21019626 53   6   6  66 83   6616 11666   2   62666 66666666666 666 32622   1   3   23   1 5233421222222222223121222 3 12   2   2   2   2   2   2 2   1   2   2   1   2   2   2   2   2   242   2   2422211114212221214 634 56  5666220192111 86
 98221222122222122   366662   3   3   4   2   42   04   7   2   7   6   4   4   4   4   4   3   3   31   26666   4   2   2   4   4   2   2   4   1   1   1   1   1   2   2   1   1   1   2   2   2   4   4   4   4   3   3   466666666   2   2   3   1   1   1   2   2   2   2   2   2   1   2   2   2   1   2   2   2   1   1   2   4   3   326666666666666666   4   1   1   1666666666666666666666666   2   2   2   3   6   2   7   7   6   5   5   2   1   40.5784141455942350.7440303893204220.8803299412086750.7660651353961190.0773374620,75999463 2166350.03900038627638760,510012548072182 21311626 41   1   2   7 66   6611104511   2   222 6 16 9616666666 6 96621   1   2   11   66615512222222212222122221212101   1   1   2   2   2   1 4   2   6   6   6   6   6   6   6   6   612   4   1112234231222122113 423 32  3  3320195111 76
 44341222221221221   366663   2   4   2   4   32   04   8   4   0   1   2   4   5   4   4   1   1   31   26666   3   2   2   3   2   2   2   2   1   1   1   1   2   1   1   1   1   1   1   1   2   1   3   3   1   1   3   266666666   2   2   3   1   1   1   2   2   2   2   2   2   1   2   2   2   2   2   2   1   2   2   2   3   2   31   1   1   2   26666666666666666   6   6   5   3   5   7666666666666666666666666   3   7   1   2   2   3   2   10.274755909344669 0.479523756261350.4095282113076320.3148623479665131.2341673563,517591935215515  1.196697142786093,28814807846526  21311626 41   1   2   7 66   6611 111 4   2   222 6 66 56666666 166111631   1   3   23   1 5145222222212122221222222 8 32   1   2   2   2   2   2 2   2   6   6   6   6   6   6   6   6   673   3   2122324114222121213 245 56  5  6420195300 03
 10631221222221122   366662   2   4   2   3   25   61   8   2   8   6   3   3   4   3   3   4   4   41   26666   3   2   2   3   3   3   4   2   3   3   3   3   3   3   2   2   2   2   2   2   1   3   4   4   3   3   4   4   4   4   2   1   2   1   2   2   2   2   2   2   2   2   2   2   1   2   1   2   2   2   2   1   2   2   2   21   3   2   1   26666666666666666   2   5   1   5   2   1666666666666666666666666   7   7   8   4   3   2   2   20.2719038818340510.3749393545831550.3577811157971770.6864237982442380.1056990990,492022673113338 0.1369220489520190,786881902318925 1 911626 31   3   2   7 16   6666 833 8   6   611 1 96 516666666666 46632   2   6   62   66614422122222222112212122210 41   2   2   2   2   2   2 2   2   6   6   6   6   6   6   6   6   632   3   2122211125212221114 445 20  2  5420198112 81
 53822122222222122   366663   5   3   5   3   23   61   3   2   5   5   5   3   5   3   3   5   5   51   16666   5   3   3   4   2   2   4   1   3   3   1   2   2   1   2   2   2   2   2   2   1   3   3   3   3   3   3   3   3   3   3   1   3   1   2   1   2   2   2   2   2   2   2   2   1   2   2   2   2   1   1   2   3   2   2   226666666666666666   2   2   2   2666666666666666666666666   1   1   2   2   1   1   4   2   5   3   2   2   1   20.694131063266767 0.828661825482260.3716570515201280.6784751395503030.6606623330,586907559213312  1.289379588032631,21238559172725  2 911626 31   3   2   2 16   6666 512 6   6   611 1 52 56611666 266114621   2   6   62   66614522222221212122222222211 81   1   1   1   1   2   2 4   2   6   6   6   6   6   6   6   6   631   2   2322231112212221123 521 55  5  6320192112 60
 13522122222222122   366665   5   2   5   2   41   04   2   4  10   8   3   2   3   2   2   2   2   31   16666   5   4   4   3   2   2   5   1   4   4   1   1   1   2   2   2   2   2   2   2   1   3   3   3   3   3   3   366666666   2   1   4   1   2   1   2   2   2   2   2   2   2   2   1   2   2   2   2   1   2   2   3   1   2   226666666666666666   1   2   4   2666666666666666666666666   5   1   1   4   1   1888888888888   6   5   1   1   50.8968308478299960.8365890096612340.880329941208675 0.84224281890236 3.450620852,048034819116633  2.391540755483870,433005180658072 11311626 41   1   2   7 66   66111043 8   2   222 6 56 16666666 566114631   1   3   21   66617522122222222122122222211 71   1   1   1   1   1   2 5   2   6   6   6   6   6   6   6   6   642   3   1322311212212221211 722 47  4  4420193111 97
 35222122222222221   366663   4   3   4   3   33   61   4   3   6   6   3   4   5   3   5   3   3   326666   1   3   4   2   2   1   3   2   3   2   2   1   1   1   2   2   1   2   1   2   2   2   3   3   3   3   3   3   2   2   3   2   2   2   1   1   1   2   1   2   1   2   2   2   2   2   2   2   2   2   1   2   1   2   3   3   31   2   2   2   26666666666666666   3   3   4   4   3   3666666666666666666666666   4   3   3   4   5   2   2   20.6083369624643130.5999938731208830.6519206908599710.6588314914619150.1761944841,386868269114422 0.1952828209431591,75799870434811  11111626 41   1   2   7 16   6666 622 6   6   611 1 52 66611666 266 14621   1   3   12   66615512221222212122222222213101   1   2   2   2   2   2 4   2   6   6   6   6   6   6   6   6   612   4   1221214222222111112 331 61  6  5320192111 64
 24622212122221122   366664   4   2   4   3   32   62   2   2   9   7   3   3   3   3   3   3   3   31   16666   4   4   3   2   2   3   4   2   4   3   1   2   1   2   2   2   1   1   2   2   2   4   5   4   5   4   3   3   4   4   3   2   2   1   2   1   2   2   1   2   1   2   2   2   2   2   2   2   2   1   2   2   2   3   2   226666666666666666   3   3   3   2666666666666666666666666   2   2   2   5   2   2   8   8   8   5   3   2   1   50.6918654744339460.7691320705787980.7337195898637920.8132653257732690.1046797910,4353122951144420.09966235726435380,333646436091441 11011626 41   1   2   7 16   6666115511   6   611 1 52 56611666 566 84621   1   2   11   66619432222221222122222222213102   1   1   1   1   1   2 5   2   6   6   6   6   6   6   6   6   632   3   1321142221122211112 712 36  3  3320192112102
104722122222222122   366665   5   2   5   2   41   04   8   4   8   8   3   4   5   3   3   1   1   326666   2   3   1   1   3   2   2   2   1   3   2   1   1   3   2   1   2   1   1   2   2   2   3   2   3   2   1   3   366666666   2   1   4   2   1   1   2   2   2   2   2   2   1   1   2   2   2   2   2   1   2   2   2   3   4   426666666666666666   1   1   1   3666666666666666666666666   1   6   1   7   1   1   3   3   2   3   3   2   1   20.896830847829996 0.924709204780960.901750121736834  0.88922704676070.1575576151,729187092115512   0.19698495885071,19630312546969  11311626 41   1   2   7 66   6611 412 7   2   222 6 16 5666666666 4 56621   2   6   61   66615522122222222222122222210 61   2   2   1   1   2   2 2   1   2   2   2   2   2   2   2   2   122   3   2322222111222212111 421 51  5  5320192111 87
146612122222222221   366665   5   2   5   2   32   62   0   2   8   9   4   4   4   3   3   4   4   41   26666   4   1   1   4   4   1   4   1   3   4   1   1   1   1   1   1   1   1   2   1   2   4   4   3   2   2   3   3   3   4   2   1   1   1   2   2   2   2   1   1   2   1   1   1   2   2   1   2   2   2   1   1   3   2   2   21   3   2   2   26666666666666666   1   1   1   6   1   1666666666666666666666666   7   5   6   5   3   2   1   50.8881765440417610.9383600339400610.8935084693071870.8935084693071870.6811134980,437029021114437 0.7324942478269130,399170154503071 11011626 41   1   2   6 16   6666115511   6   611 1 51 56611666 566111652   2   6   62   66619212122222222122222221213 91   1   2   2   1   2   2 4   2   6   6   6   6   6   6   6   6   642   3   1421143221222121122 812 36  3  3420197111 97
   622122222222221   366665   5   2   5   2   36   04   2   2   8   8   4   4   3   3   3   4   4   41   26666   4   2   1   3   2   2   3   1   3   4   1   2   1   1   2   1   2   2   2   2   2   3   4   5   3   4   3   466666666   2   2   2   29999   1   2   2   2   2   2   2   2   2   1   1   1   2   1   2   2   2   19999   3   21   3   1   1   36666666666666666   2   3   6   4   1   1666666666666666666666666   6   7   6   4   5   2   1   50.8743381801190070.8044627902519930.8326483057258950.8112281251977360.2203531150,65757376 216641 0.1094027731457670,256271566345928 21411626 53   6   6  66 66   6616115666   2   626668866666666666666 56611   1   2   13   2 431132222212222222122221213101   1   2   2   2   1   2 4   2   6   6   6   6   6   6   6   6   613   2   1311243325122212112 523 54  5666120191111108
 37022212222222122   366663   4   2   4   2   32   11   2   2   5   8   3   3   3   3   3   3   3   31   16666   3   2   2   2   2   2   4   3   3   2   3   3   2   2   2   1   1   1   2   2   2   4   4   3   4   3   3   4   4   3   2   2   3   19999   1   2   2   2   2   2   1   1   1   2   2   2   2   2   1   1   1   3   2   2   226666666666666666   2   2   2   3666666666666666666666666   1   1   1   5   3   2   6   4   5   5   3   2   1   40.697667750711562 0.82866182548226 0.824995391882560.847768433157537 0.126960220,4349009472144420.09461579166829020,411042916160404 21011626 41   1   2   6 16   6666115410   6   611 1 52 862123 5 666 54663   1   3   41   66619522212221222112221222213 91   1   1   1   1   1   2 5   2   6   6   6   6   6   6   6   6   612   3   1122222111222212123 523 54  5  2420192111 87
 65622122222222122   366662   3   4   2   4   35   04   9   3   3   3   3   3   3   3   3   2   3   326666   2   3   2   2   3   2   2   3   2   1   1   1   1   1   1   2   1   1   1   2   1   2   2   3   3   3   3   3   366666666   2   3   2   1   1   1   2   2   2   2   2   1   1   1   2   2   2   2   2   1   2   2   2   3   3   326666666666666666   3   1   1   3666666666666666666666666   6   29999   3   5   5   5   4   5   4   5   2   1   20.3264585676018630.6236942088881070.636713903309316 0.358574124664020.1823355380,294825446216637 0.1106816647096090,177120887253158 21311626 41   1   2   7 66   6611104511   2   222 6 56 16666666 566 73611   2   6   61   66624532122222222222122222212101   1   1   1   2   1   1 4   2   6   6   6   6   6   6   6   6   613   3   1121335533221112111 122 36  3  3120197111 97
129722122222222221   366664   5   2   5   2   41   04   2   3   5   7   4   4   3   3   2   2   2   326666   2   4   1   2   3   2   2   3   1   1   1   2   1   3   1   2   1   1   1   2   2   2   3   3   3   3   2   3   366666666   1   1   3   2   2   1   2   2   2   2   2   1   1   2   2   2   2   2   2   1   2   2   3   3   2   31   4   1   2   36666666666666666   3   7   3   5   3   3666666666666666666666666   3   2   3   3   2   2   2   30.8626390173829960.6911511479705430.684482198911109 0.796502782752710.0506960211,2429962152155240.02691287388924340,695651298586473 21311626 41   1   2   7 66   6611 621 1   2   222 6 66 56666666 666111621   1   3   11   666145221222222222221222222 9 51   1   2   2   2   2   2 3   1   2   2   2   2   2   2   2   1   212   3   2221222122222121212 533 56  5  6320194111 44
 25712122222222122   366664   4   2   5   2   42   44   2   2   7   8   3   3   3   3   3   2   2   31   26666   4   2   2   3   3   3   3   3   2   2   2   2   2   2   2   1   1   1   1   2   2   2   2   3   3   3   3   3   3   3   8   1   3   1   1   1   1   2   2   1   2   2   1   2   2   2   2   2   2   1   1   1   2   3   3   31   3   1   1   16666666666666666   3   3   3   5   3   2666666666666666666666666   6   68888   3   3   3   2   30.8182596204470660.5347369110982720.7745227503445770.7807038177221320.6757629840,470547559213335 0.6537313258374570,724085121256236 2 811626 41   1   2   5776   6666 932 6   6   671 1666 566666666666666654   1   3   42   66615329999999999122221122211 41   1   1   2   1   2   2 3   2   6   6   6   6   6   6   6   6   622   3   2322123121222122223 612666666  6420195112 80
