158521011626 1232 3 16116626663 9 261666 4 166 51  566666666666666611126631 5232322222222211221222222993771222222666666666 22232321121221 212221213 8212151316233424221122 4 4 76611222222221.097952815           244250.236287148           5300 00
26991 911626 4112 3 1616666666410 916666661066 20  2 1616 916104  444312332 4143122222111222122211211 21 82222122666666666 31241222133221 222121222 22312565 8233525221222 5 5 33226666666620.959860914           133361.060725471           6300 00
188521311626 4112 7776766666664106666666666666666666 6226 561104  33211311666175222222222212221222212 91121112222666666666 513411114443226622112212 22212514 8233524321222 3 3 31126666666620.708919178           255350.215137959           5111 86
230821411626 736666 62266666613 8 5666 666 546 54  56666666666666661111111666234321222222222221222222 61 82222221222222221 312321211412226622112222 8322156512125523321212 4 1 76626666666621.112123503           266371.028060368           7111 65
23362 711626 2122 4 3111662626410 5626 666 936 41  4 1616 566104  54431232666143222222212221212212222 51111112121122222222 32222121241331 422111322 7252146413232423221222 3 2 61126666666620.622096806           233460.933154191           6112 60
28132 811626 136666 1611661666511 5616 7661026 41  466666666666666611126632 3144122222111221222222222 92101112222666666666 312211212232226622112212 7342151410132232321212 477 41226666666620.241348773           233420.225023758           2400 00
347711311626 4112 7 62266666613 9 91666666 166 10  1 6226 911 62  11112661666135122222222212221222222 11 31122221221222222 232223222211116612222122 53112665 9113333321222 4 3 51126666666621.230630247           166320.684402343           2400 00
11551 911626 2122 2 3226666266410 5666 5661126 36  3 8223 461115  33212661666113122222222212211122222993882222222666666666 41232222122221 221111112 5231261516234424221222 8 8 11226666666620.243507033           144460.380835496           8400 00
125321011626 536666 3112 726162 7 6615 6661016 56  566666666666666622212232 4142221222221221212211221 21 52222222666666666 313312221342226621222112 32212525 8235524221122 6 3 61126666666620.740852133           244160.810459842           6400 00
286921411626 4112 7776766666665116666666666666666666 6226 161 83  43211211666155222222222212221222212 52 91112212666666666 512312111342216621222121 32521564 6223424221222 2 3 41126666666620.704105596           266480.677753747           8111 97
14481 811626 4231 1 1611662666511 161666 6 966 41  46666666666666662442661666163222222222211333313333 32 91222222666666666 43122422112122 222211112 23212515 8233434321222 5 5 62226666666620.728475504           133410.814148652           1111108
25542 911626 3231 1 1611662666410 462666 2 666 54  566666666666666623226631 5152322222222211222111121 22 72122222666666666 122221222221246622122213 5352151414232242321122 2 5 76626666666620.358519812           23336 0.34963949           6112 91
245921011626 436666 1611662666410 5616 3661036 41  46666666666666662312662666165122122111221222212222 21 81222222666666666 332221213532236622212213 8252151414232333321122 2 1 61126666666620.659939186           244360.592180816           6400 00
125611411626 4112 7 62266666611 1 5666 566 746 36  3 6226 761 51  23211211666155922222222212222222222993772222221222122222 341224221211146612222212 6322141312122343421211 5 5 41126666666621.982266778           167122.140732044           2221 12
16442 613626 1231 1 1611662666410 5616 2661046 41  466666666666666622226631 5232222222222211222221222 51 91212222666666666 232224222321149912221424 4351246116112332321122 8 8 31111112211220.659967668           222320.648314981           1111108
12901 811626 3231 1776766666663 96666666666666666666 16168866 83  54322661666244522222222211222222222 51101112222666666666 322321222122246622122124 5212156416235525121221 5 6 42326666666620.602925203           133360.666282073           6111 86
282821111626 4112 7 1611662666410 5616 466 626999999 1616 566 839993212661666153222222222211222222222993773333322666666666 34822222122221 221221113773521615772744343881787777 57712222221121.037353324           25536 0.85408611           6111 97
 97111411626 3132 7 6226666661511 916666661166 32  3 6226 911104  311126631 5135522212222222221222222 41 62222212666666666 31231322153995 222121121 24112665 3113425221212 7 8 32126666666621.193850561           166411.080289357           1111108
141921311626 4112 7 6226666661410 166666 4 566 51  5 6226 561 51  63212661666155222222222212221222222 71111112212666666666 52241211242331 221211313 82121413 92344242212227777 61126666666621.096221981           255360.902554555           6111 97
17802 911626 4112 6 1611662666511 161666 6 966 32  3 6226 161115  34431232666175222222222211221212212 61121111122666666666 333323211332316622122212 22212515 8132343421222 3 2 32126666666620.569382341           233470.999899472           7111 65
144411411626 4112 7 62266666612 6 466666 41166 47  4 62266662 116663211111666221522222222212221222212 81111112222666666666 542321222221126622122212 6342151512225525321222 5 8 76626666666622.760677754           166133.254458627           3111 97
107311111626 4112 7 1611661666511 161666 6 966 32  3 1616 266115  34311321666195122222221221222222212101131112122666666666 532313121232216621112312 8332141413224323221222 7 8 31126666666620.414865797           144480.514245928           8111 97
26182 911626 2122 3 1611661666511 5616 5661126 41  4 1616 566115  44432661666173122122222221222222212 91131212222666666666 522312121222226622122112 32421515 6124525221222 4 9 21226666666620.562610618           233470.988007564           7111 97
196021111626 4112 7 1612 326663 8 5614 6661116 54  5 1616 926 62  21111111666145222222112221132222222993773333322666666666 433311222411126622212212 5252141416232332321278 3 4 41126666666620.762178384           255320.390049227           2112100
296221411626 536666776766666661 1666666666666666666666666666666666611113131 5224599999999992221221222 21 41122222666666666 334223123111136622122213 33421414 6124422321222 3 7 76626666666621.558253391           266181.188868002           8111 97
300121111626 536666 16116626662 6 5626 666 726 55  566666666666666623226632 4142122222112221222212221 21 72122221122222222 132221113221126612222223 9352156414113343421222 6 4 61112122222122.254018585           211263.492547129           6400 00
137921413626 536666 62266666612 6 166666 4 566 51  566666666666666611112131 5224322222222212221222222 61 72222221222222221 11222421222921 412221111 53121514 3132243321122 2 2 51126666666621.932706839           266260.992968154           6111 87
283711311626 536666 1612 42666410 5613 2661046 51  56666666666666661112661666235222222222211222222222 31 42222222666666666 322312124242316621222122 2221256516234524221222 7 5 31126666666621.104566919           155280.531437655           8111 97
275221111626 4112 7 1611662666511 161666 6 966 41  4 6226 161115  33211211666155222222111221221222222 91121212212666666666 422312121221236622122311 22212515 4234534321122 4 7 11226666666620.535489078           244450.272417196           5112 80
282521211626 4112 7 1611662666410 361666 61066 41  4 6226 561 72  43212661666175222222222211221222222 91121111212666666666 432312112323216622122212 42321414 6233524221222 4 3 61126666666620.722707218           255320.369849628           2111 87
15622 811626 4112 6 1612 42666410 5611 6661026 56  5 1616 166 93  54431232666155222222222211221111222993771111122666666666 541324222421146622122113 5231251516233343321222 5 3 61126666666620.869195782           23336 0.84766632           6112 80
22272 811626 4112 5 7226666361410 466666 4 566 51  5 1616 466 11  64612661666153122222222211222222222993771222222666666666 112421222222126612222313 2221261416233334221122 3 1 76612122222120.785858452           233370.897239846           7112 80
215821411626 4112 7 62266666611 4 466666 5 666 54  5 61168866 119993212662666155222222222212221222222 42 82222222666666666 342321224112246621122213 4432151116122332322212 1 1 11212122221121.937456673           266271.165354996           7111 65
166311411626 4112 7776766666665116666666666666666666 6226 561 41  63212661666165222221112222221222212 71111121112666666666 433312212312216622122111 42221515 8134424221212 3 3 12326666666620.940787176           166441.495649645           4111 97
258911111626 4112 7 16116616662 6 261666 4 166 48  4 1616 566 62  61111221666155122222122221222222222 91111112222666666666 432321211111216622122112 8352151510233334321222 6 6 32326666666621.156262573           144220.475491482           2300 00
306321411626 7232 2 6226666661410 5666 666 516 54  56666666666666661111111666152222222222212221222212993771212122666666666 312311212421226622112213 3132141416233523221212 4 3 31126666666620.573461234           266370.530114475           7112 60
140121319626 736666 62266666611 4 466666 21166 61  666666666666666622112231 5235222222222212221122122 21 62212222666666666 212321223211146612222214 5212151414233333316122 2 4 76626666666622.691958528           255231.558552344           3111 97
178911311626 2122 7 6226666661511 5666 566 926 41  4 1616 566104  41111211666165222222222211221222222101121111122666666666 423411121343316622122111 2321251515124524221212 7 8 21126666666620.887161299           166410.802772927           1111108
180021311626 4112 7 6226666661511 5666 766 826 36  3 6226 561104  43211211666155222222222212221222212102121111122666666666 412322212441316621112121 32212665 6133325221222 3 4 11126666666620.550642961           255420.433432036           2111 75
31122 711626 3132 5 16116626662 7 461666 21166 61  6 1616 666 72  54432662666163222122222221222212222 51111212222666666666 21132122242122661222212410331266414133323221222 2 6 4342666666662 0.80382626           23322 0.31704287           2112 70
201221011626 136666 16116626662 6 5616 166 216 56  56666666666666662212663888235322222222211222222222 21 62222222666666666 322311221232146622212213 3322141316133434321222 4 2 41112122222121.875198185           212272.257565108           7111 75
29062 411626 136666 1611662666410 161666 61066 41  46666666666666665522665666155221221122221222212222 62121112222666666666 413322221231236622112123 5222156516233343421222 4 3 61126666666622.396758519           211313.752790854           1111108
12452 911626 4112 6 1612 52666410 361166 51066 41  4 1616 566 62  64521341666165222222222211222111222 51121123322666666666 413412121332226622122213 53321514 8233524321222 2 2 51126666666620.921313351           244350.304721533           5221 34
244321211626 4112 7 62266666612 6 6666 1661116 61  6 6226 361 62  532126631 5225322122222222221222222 32 72222222666666666 412324223211146612222211 9352151414223333321211 2 3 7662666666662 2.35823311           255210.830669525           1111108
13291 811626 4112 5 16116616661 5 5616 166 436 66  6 1616 266 72  54432661666144212222222221222212222 51111212222666666666 232312212111116622122222 43421565 4133434321212 7 8 52212122222221.271507503           133150.631405743           5112 60
204211411626 7132 7 6226666661511 5666 566 236 31  3 6226 1611159993212661666255322222222212221222222101131212212666666666 63331121321134 222211211 72221415 9234333321222 5 8 11212122222121.302922523           166411.178986199           1111108
314821311626 4112 7 62266666613 9 926666661166 20  2 6226 561 62  53211111666185222222222212221222222 61101212222666666666 412321212329226612222412 62121211 9134524222222 5 3 51126666666620.977660896           255320.500323658           2111 54
12592 811626 4112 6 1611662666511 5616 566 646 36  3 1616 916115  44432662666252322212222221122212222 82121112222666666666 441213211321226622122223 62321565 9133534221222 2 3 6112666666662 0.94146778           233410.928553316           8111 97
213421111626 4112 5 72266663613 8 5666 4661126 36  3 1616 566 72  63212661666124122222121221212122222 62102111222666666666 42232112122111 222121112 52121615161133333211717777 31126666666620.902798471           255370.870207209           7400 00
171711111626 4112 7 16116616663 9 5616 566 136 36  3 1616 366104  43211211666145222222222211222222222 91121112222666666666 421322222233126622212212 83521414 9234333321222 8 9 42212212222120.829768242           144320.524423853           2111 75
12571 911626 4112 7 1611661666511 261666 6 666 32  3 1616 166115  44431231666155122222111221222212212 91131211222666666666 63341311421321 422211122 32112665 8235524221222 7 5 52126666666620.504038519           133450.315785294           5112 70
146711111626 4112 7 1611662666410 162666 6 966 41  4 1616 466104  43212662666141222222222211222122222 91121122211122222222 511421222221216622212123 7242156416123334221222 6 9 53226666666622.400760679           144381.934746087           8111 86
124711111626 4112 7 1616666666511 82666666 866 20  2 1616 566104  54431231666184512222222221222212212 71121111122666666666 533313211223326622122211 51421513 9233533221222 6 7 51126666666620.538191743           144470.985416542           7111 97
143811011626 4112 7 1611661666511 5616 7661136 20  2 1616 266115  53212661666165599999999991222222212101131212122666666666 423411111422226621112111 71321514 9232534221222 7 8 76626666666621.258859744           144411.294521302           1111108
140011211626 3132 5 6226666661410 5666 466 746 36  3 6226 161 83  43211111666165222222222212221222222 91121112122666666666 528322223232226622112112 61221515 9235525221222 6 7 21126666666620.998634319           155350.343410981           5221 12
16872 611626 212299 1611662666511 261666 4 466 51  5 1616 566 93  632126632 4132521221222221222222222 51 91122222666666666 333223211221316622212122 22312665 42313433212227777 61126666666621.288229026           222451.154255954           2111 23
 97511419626 136666 62266666612 6 5666 666 646 54  56666666666666661112661666155222222222212221222222 41 61112222666666666 442224223121246622122312 7332151510134544421222 7 4 12126666666621.795110247           166231.129445455           3111 97
274521311626 536666 62266666612 7 92666666 161 10  16666666666666661111211666155222222122222221222212 91101112222666666666 411322212224116622212112 5241251516134424321222 6 8 52212122222120.588662885           266220.187985274           2120 00
241511411626 536666 6226666661511 5666 566 846 36  36666666666666662211221666153122222222212211222222102123212122666666666 413888221229216612229813 7321251512235525921228 5 4 31126666666620.233399887           166450.118394135           5120 00
22171 611626 3132 2 26116666663 8 5616 266 236 61  6 1616 566115  443211232 4162122222222211122212221 81121122221122222222 414312222231116622212122 21112665 4234525121222 8 3 41211122221120.737145186           122350.486587925           5112 80
27981 911626 436666 16116626662 6 5616 166 446 61  66666666666666661112662666144222222222211222222222 91101121222666666666 342224213242216621222213 3222151416233433421222 7 8 61126666666621.301332572           133241.080930902           4112 81
314321111626 4212 7 1612 62666410 161166 4 566 51  56666666666666662221121666244522222222211221222212102131111122666666666 522322222321116621222213 5243152416232434321222 4 2 41112122222120.654189519           244360.587021489           6111 97
228811411626 4112 7 6226666661511 5666 566 736 36  3 6226 361115  41111311666183122222222212121222212101121122112666666666 412311211412326622212313 8312141313234535321222 5 6 43326666666620.892771966           166480.973782685           8111 97
32171 911626 4112 4 1612 62666511 461466 61166 47  4 1616 166115  44322662666173122222222211222212222 71111112122666666666 622312124511216621122121 22112565 8234534221222 5 3 3112666666662 0.48738893           133450.305354156           5111 86
11211 911626 1241 1 32266662663 9 366666 1 466 61  666666666666666611126631 5224321222222222212221222 21 32222222666666666 112224224221236612222212 24421614 6224333416222 5 9 44411222222220.710576074           133350.289434724           5111 97
24921 911626 4112 7 16116626663 9 361666 51166 41  4 1616 566 72  64632668666165122222112121222212222993773322222666666666 432223112142116621222114 5425161516172333321212 488 76626666666621.236347157           144230.884008206           3112 60
108321311626 4112 7 62266666611 4 76666666 766 20  2 6226 561 11  51111211666155222122222222221222222 61 72212222666666666 312324222221216622129213 6212151516233434221221 2 1 41126666666621.062314163           255250.209765439           5221 12
28061 911626 536666 16116626662 6 6646 166 136 61  66666666666666662332662666151222222222212222212222 21 62222222666666666 242324223121126612222123 5351256516233434321122 5 4 43426666666621.224488974           133280.697826619           8112 61
15012 911626 236666 1611661666511 5616 5661136 41  46666666666666661111122666165312212122221222222222 91101212222666666666 413412221243226622112122 32512665 5232535221222 388 21112222221120.749784171           233431.215483685           3111 97
34471 811626 3131 1 26116666662 7 162666 31166 51  5 1616 466115  332126632 4214221221222221222222222 21 61222222666666666 312324124121216622122114 53312615 8234524222128 7 6 3231122222222 0.85592271           133220.382540766           2111 87
 97021011626 136666 16116626661 1 262666 4 366 51  566666666666666623126632 4142199999999991222222222 22 62222222666666666 322224222111146612222124 5311266516132241421112 477 7662666666662 1.10801598           244120.753414246           2111 86
14821 911626 4112 5 1611662666410 5616 466 726 55  5 1616 166104  54541342666173221122112221222212222 42112212222666666666 322322222222126622122212 6232141316232243321122 8 9 61126666666620.862008405           13334  1.1004251           4120 00
150711119626 5231 1 32266661663 9 5666 1661126 61  666666666666666611126632 4143122222222212212222222 31 51222221222222221 132321221211126612222223 73412564 9233545421222 3 6 22426666666620.869722396           24422 0.31563093           2400 00
23311 711626 4112 4 1611662666511 5616 566 846 32  3 1616 566115  34322661666152221222222221222212222101131211222666666666 52232322222211 222121123 7241256512232534221222 5 5 22211222222221.247903807           122474.024288143           7111 97
219511211626 4112 6 16116626662 6 5616 166 136 61  6 1616 566 72  643226631 5234422222222213333133333 31 91111229666666666 232324212111246612222214 5432161410123343521111 7 5 6111212222212 1.58212476           155210.631494605           1111108
267011311626 4112 7 62266666612 7 266666 51166 41  4 8223 261 51  53211311666155222222222212221122222 51 91121221222222221 332321211119919922121212 53221514 8134424221212 8 6 32226666666620.849674482           155250.190116982           5211 13
295721411626 5132 2 62266666611 1 826666661166 20  2 6226 561115  43211311666224222222221222221222212993771112122666666666 412321211221216622212223 5442146312123343321212 3 6 41126666666620.888234065           266150.315159953           5120 00
29971 711626 2122 4 16116626662 6 461666 2 466 61  6 1616 466 72  64542662666152122222222211222211222 52111112222666666666 543311222111126612222212 9252161514135525221222 5 8 5322666666662 1.31977497           122250.566850882           5112 92
344121011626 136666 16116626663 9 5616 566 146 47  46666666666666662211122666245322222222211222112212993771211122666666666 523313122333226622212112 73221515 9124515121212 677 11226666666620.466691179           244370.490271803           7112 94
22532 911626 5231 1 1611662666410 5616 266 526 46  46666666666666661112662666232522222222211222222222 51 61211222666666666 312321221132346622212213 5322151516234525321222 4 2 4132666666662 0.80169373           233360.781836254           6111 44
33082 611626 2122 3 1611662666410 5616 3661026 41  4 1616 566104  64321121666142522222222211222212222 81121112122666666666 532321221221116622122123 62512665 6132333221222 5 3 61126666666620.958993531           222421.448996034           2111 87
34792 811626 3132 6 1611662666410 5616 466 836 46  4 1616 916 93  14432662666165121222222221122212222 41111113222666666666 323312221232226622112112 41321515 9234535121222 1 1 41126666666620.822715906           233350.295734896           5112 74
154311221611 536666 62266666611 5 466666 4 166 54  56666666666666661111212666153222222222212221222212 91111222121222222221 522312213332326622212212 52221515 9225525221222 5 6 2111222222112 0.72003032           155120.509038346           2300 01
302811311626 7232 4 62266666612 6 466666 3 266 48  46666666666666661112661666155222212222222221222222 61 71212221222222221 232223222211126622122213 42221414 6134423221212 6 8 51226666666620.730728321           155250.163502454           5112 82
223411111626 4112 7 16116616662 7 261666 4 166 61  6776766666 6266632126632 4135222222222213212122222 52 91212221222222221 141224211111146612222214 4412141414123443321112 8 9 51126666666621.639989926           144261.085024676           6111 64
30261 911626 4112 6 1611661666410 161666 61166 32  3 1616 566115  34521342666164222222222211222212212 91131211212666666666 522411122343416622212322 42512564 8233423221222 4 2 51126666666620.532069642           144480.659525678           8120 02
320411422626 4112 7 62266666611 5 5666 5661126 32  3 6226 561 11  61111321666143222222222212221222222 91101212221222222221 333313112331216612222111 12312515 4132333321212 5 8 11126666666622.920339403           166163.185509764           6111 65
131411111626 436666 1616666666511 91666666 266 20  266666666666666611126632 4151222222122222122222212 21 41212211222222221 21231211113212 221121113 7352161516134424221222 5 8 4232666666662 0.46073072           144450.265594113           5112 71
30422 711626 4112 6 1612 52666410 5611 6661146 55  5 1616 566104  44431232666184221222222221222212222 62111111122666666666 421312222521216622122213 7252141416134525221222 477 51126666666620.818712362           233350.294295776           5221 34
26242 811626 4112 5 1611662666410 5616 266 626 41  4 1616 366 93  54431232666174212122222221222212212 71121111122666666666 413321211232226622212213 5232141516233424321122 6 6 51126666666620.874283159           233360.852627686           6111 65
15731 711626 2122 5 16116626662 7 5616 266 116 61  6 7223 561104  54431232666153122222222211222211222 31 91122222666666666 22132122211111662212221310352151414124435221122 8 6 21226666666621.632147745           122250.701016771           5112 92
210321111626 2122 7 1612 426661 1 161166 4 366 51  5 1616 466 11  63212661666145222222222211222222222 52 91122222666666666 422324223222126622122112 5351261410133333221222 4 2 76611222222120.504707372           244260.294680034           6112 90
153211211626 4112 7 62266666613 9 5666 466 446 48  4 6226 561 62  51111111666155122222222212221222222 91101212221222222221 41132321242112662212211210211251514135515121212 5 8 21126666666621.367755453           155280.658064929           8111 97
322111432126 536666 6226666661511 5666 566 646 36  36666666666666661111311666234322222222212221222222101111222222666666666 61232222231321 122211411 32131421 4134423421222 8 7 21226666666620.264342146           166470.425899866           7111 65
176021311626 4112 7 62266666613 8 466666 41166 54  5 6226 161 72  33211211666145522222222212221222222993771222221222222221 312311222222246621112212 5522151410113333221212 3 2 61126666666621.699269254           255361.399062627           6111 54
 9911 911626 4112 5 1611661666410 261666 6 266 36  3 1616 266115  34432662666154222222122221222212222 52111221122666666666 431323222443226622122212 6222141411234424221222 7 7 11212122222120.745255867           133360.823569195           6111 54
244621111626 4112 7 72266663613 9 5666 666 616 54  5 8223 461 629993211321666132122222221222222112222 51 91222221222222221 412423212422216622112312 8322141313233424221222 2 3 2112666666662 2.05217488           244311.210795306           6400 00
31662 911626 3132 7 1611662666511 5616 266 146 61  6 1616 566104  34421232666184122222111221222221222 91131122222666666666 522212211255226621112112 32321515 6235525221222 3 3 4112666666662 0.51475695           244470.831759298           7112 92
318011411626 4112 7 62266666613 8 5666 566 746 36  3 6226 561 51  53211211666185122222122222221222222 82111112112666666666 422321222232116622112111 6221251516234524221222 6 5 1112666666662 1.53879727           166310.905281021           1112100
342011311626 4112 7 62266666611 5 5666 366 446 47  4 6226 561 62  43212661666155222222122222221222222993771112122666666666 312223211121146622122113 5332151516133334221212 7 8 4222666666662 1.88750931           166121.279742382           2112 62
302521119626 4112 7 3112 426361 1 5611 666 536 54  5 1616 566 11  35512661666155122222221221222222222 41122222222666666666 332423223221126622122114 1311251316223324221222 3 9 31126666666622.235511747           244271.528075895           7111 64
239711013612 536666 82266663613 9 5666 566 246 47  46666666666666661111211666145222222222212222122222993771211221221221212 334213211211126622112222 34212565 4123443421111 5 9 12311222222121.117591088           144361.136372512           6111 97
187111111626 4112 7 62266666611 5 466666 31166 61  6 1616 266 72  53211211666165122222221221221222222 82111222221222222221 432321221122216622122212 23421514 4233425221122 6 8 62226666666622.516188622           144173.651635649           7300 00
29612 919626 536666 32266661662 7 5666 166 436 61  66666666666666661112661666135122122222222212222222 31 51221221122222222 242322222221116612222213 43312514 1223344321122 1 1 61126666666620.720904904           244150.290685459           5400 00
145111011626 4131 1 81116626361 1 5616 466 746 61  6 1616 666 72  544313131 5141222222222211212112221 32 91112121221222222 242321222121126622122214 5412151414114423221222 5 3 42111122221121.450362715           14412 1.11751099           2300 00
33202 511626 3132 3 1611661666511 5616 6661136 46  4 1616 566 72  63212662666142222222222211222222222 71111112222666666666 413221221222116622122114 51221514 8233323221222 5 3 52126666666620.757406631           212450.678637956           5111 86
158821011626 136666 1611662666410 5616 666 526 54  56666666666666662212665666145222222222211221222222 52 91112222666666666 312313211353216622212113 33212514 8233433221172 3 2 38826666666621.047051463           244471.691856301           7111 65
29671 911626 4112 5 1616666666410 92666666 164 10  1 1616 166115  34432661666174122122111221122212212 81121111122666666666 512321221122116622122111 6212151511234425221222 5 4 31326666666620.682664553           13335 0.27806569           5120 00
112721311626 4112 7 62266666611 4 266666 31166 48  4 6226 911 72  23211211666155122222222212221222222 52 92212221222222221 318321224311216612222212 7212151212233424221222 3 2 11126666666620.882971349           266380.552576768           8400 00
146821011626 136666 16116626663 8 261666 4 566 51  56666666666666661111311666194122222122221222222222 51 61211222666666666 342321222511116622122213 52321514 8134534221122 4 2 61126666666620.326211291           244360.292717985           6400 00
335021223612 536666 16166666663 8 916666661166 46  466666666666666611113132 4223321222222121122222222 21 41111121222222221 21221112432221 222211112 33331625 8123333321122 7 4 51126666666620.496993071           255350.150824069           5111 75
12772 511626 3132 4 16116626663 9 361666 41066 51  5 1616 466 93  53212662666141122222221221222222222 62101222222666666666 322321221321116612222124 5152156516233425221222 5 4 32212122221122.167044304           211351.902117278           5112 93
340011211626 536666 16116616662 6 5616 266 146 61  666666666666666622126632 4233322222222211222222222 31 71222222666666666 242225222111146622122212 5212161516232543521221 6 7 61112122222121.249803322           155280.601314901           8111 97
135411111626 3132 7 1611661666511 5616 566 826 32  3 1616 266115  34432665666145122222222211222212222 81121111222666666666 41341221443241 222121111 2222161515233525221222 6 7 21126666666620.487037172           144470.891753715           7111 97
307011411626 4112 7 62266666613 8 166666 5 966 41  4 6226 161 83  43211311666125122222222212221222222 81111222211222222221 412312224422216622122313 01151611 2234424221222 7 2 51126666666620.948898111           166370.993968343           7400 00
239411419626 4112 7 62266666612 6 6666 266 416 61  6 1616 666 83  53212661666155222222222211221222222993771212221222222221 332323711111116622122212 8312151412134534221212 6 6 1112666666662 1.29120799           166250.277075596           5111 33
25501 911626 536666 16116616662 7 5616 4661136 46  46666666666666661111342666174222222122221221222222 91101221222666666666 241224223111126621222113 7342151516231242421222 6 6 22211222222120.406410708           133250.107712434           5120 00
156611311626 4112 7 62266666611 4 5666 466 246 46  4 6226 461 72  51111211666145522222222212221222222993771112112666666666 322322212232116622122123 5221266516235525221222 7 9 31126666666623.268453076           166122.216030355           2111 87
189921411626 536666 62266666611 4 6666 666 316 56  56666666666666661112661666165222222122222221122222 62 71122221222222221 322222222211116612222313 5342141316132243321212 477 6112666666662 3.45062085           266133.589821953           3111 64
14791 911626 4112 3 1611661666410 5616 566 816 36  3 1616 566 72  44321212666243322222222211222222221993771122222666666666 312321222231126622212223 7232156412133524221212 7 7 41226666666620.851452064           133341.086949057           4120 02
23912 911626 3132 6 1611662666410 5616 466 226 36  3 1616 916 62  44322661666235222222222211122222212 71121112122666666666 322212211351136622122122 5231266516123333321222 4 2 61126666666621.851711879           244311.092520951           1111108
150921211626 1242 3 62266666613 8 366666 51166 41  46666666666666661112662666123222222222212221222222 41 61112221222212222 312311212232246622122113 3232151416234424221212 3 1 31126666666620.449999767           255370.433754657           7112 70
305211011626 411299 81116626362 6 6616 266 436 61  6 1616 666 11  54312661666165299999999991222222222 62112212221221222222 431324223222136622122123 7451266516123443321221 4 8 35126666666620.771782587           144220.317381238           2112100
119921339926 736666 62266666621 4666666666666666666666666666666666611126632 9241112222222222222222222 12 31111122666666666 311421822111126612222124 8251266416235443221222 1 5 76626666666622.926197656           255173.438626993           7300 01
310421211626 7232 2 6226666661410 266666 5 666 41  46666666666666661111211666155122222222212221222222 71 81112221222212222 412311212332116622112213 22221414 9234424321222 2 5 51126666666620.356802513           255350.108279994           5120 00
310511111626 136666 16116626661 1 161666 21166 66  666666666666666611126631 3233421111111121121111222 22 31111121212222222 312322123111126621222413 5212121116133323321211 5 3 61226666666622.791180784           144182.742285215           8111 97
313821011626 136666 1611662666410 162666 5 666 41  46666666666666661112662666143222222222211222222222993771111222666666666 332223212221236612222122 5351256577232332421222 177 31126666666620.555614858           244330.538817503           3112 93
155221411626 536666 62266666611 5 466666 3 866 51  566666666666666611126631 5135522222222212221221222 21 41122222666666666 241224122211146612222212 53221515 8124543421111 4 4 76626666666620.692230559           266350.201467418           5221 12
31361 611626 2122 4 16116626662 7 5616 366 246 47  4 1616 566 72  54432661666143222222222212212212222101131212222666666666 221322222122226622122123 5211266516233433221122 6 5 62212222221120.849209528           122241.143122392           4112 62
253621011626 3132 7 82266663611 5 5666 166 146 66  6 1616 566 62  53212661666155122222222211333133333993771333322666666666 322323222221116622122112 53521615771233233211217777 61111122222121.607067984           24417 2.05821681           7112 92
299221011626 136666 1611662666410 361666 41066 51  56666666666666662212662666134221122221221222212222 41 81222221222222221 33221321222221 222211111 23212515 6223434321122 5 6 31126666666620.372916722           244350.123341049           5221 11
102211011626 136666 1611662666511 5616 6661146 54  566666666666666611126632 4163122222111221222222222 51 61112222666666666 432222221211116622122122 22112665 8234434421222 6 5 51126666666620.392639768           144480.486695705           8400 00
264521111626 536666 1611662666511 5616 5661146 36  366666666666666622112232 4245321222222221212222222101131112222666666666 52341211455444 222111111 41212615 9134525221222 4 4 52126666666620.632034662           25541 0.52627158           1111108
15972 911626 2122 6 1611662666511 161666 6 966 32  3 1616 166115  44542662666154222222222211222212222 71121121222666666666 432313222522216622112122 32112665 8234524221222 4 3 31112222221120.482468521           233420.449833982           2111 75
215421311626 4112 7 6226666661511 166666 6 966 32  3 6226 261104  33211211666241522222222212221222212101131222211222222221 513411111533226622122121 32212665 8233524221212 4 1 45126666666620.953272827           255471.413309237           7111 97
105111211626 4112 7 1611662666410 161666 6 966 32  3 6226 161104  41111111666165222222112221221222212102121112212666666666 332313211221126622122213 41421414 6234434221222 6 8 51126666666620.977547684           155341.053548606           4112 60
313711411626 4112 7 62266666612 6 926666661166 20  2 6226 761 72  51111111666145122222222212121222222 61 71211112666666666 311323222232216622212311 7312141414123525221222 4 6 11326666666621.738698083           166220.629171038           2111 54
163321321626 436666 62266666613 9 5666 566 636 36  36666666666666661111211666144222222222212221222222 71 91212112666666666 51242121223321 521211313 6222151316235525321222 1 3 51126666666620.544921036           255380.355586978           8111 97
319211111626 536666 82266663611 1 466666 1 466 61  66666666666666661111111666135522222222212222122222 21 41212222666666666 331121222122156622122214 5332151516211343321222 6 9 61126666666621.178146804           144230.842394012           3111 86
258121111626 4112 7 1611662666511 5616 566 616 36  3 1616 826115  23211311666155222222222211222222222993771111112666666666 422322211222926622122312 8222141212234433321222 5 4 31126666666620.637464165           25547 0.94509564           7111 97
24421 911626 536666 32266663661 1 466666 11166 61  666666666666666622126632 4131112222222222222222122 11 32222222666666666 122421222111516612222124 3221266516233535322222 3 9 5532666666662 1.48516521           133172.342480108           7112 92
321121111626 4112 6 1611661666511 5616 566 616 36  3 1616 566115  33212661666255322222222211222222222101131111122666666666 52231322231125 222111214 52521515 9134525221222 4 2 61126666666620.892643362           25541 0.74327068           1111108
