"DEPCOM";"PTOT"
"07211";463
"07212";211
"07213";151
"07214";202
"07215";197
"07216";501
"07217";827
"07218";349
"07219";314
"07220";105
"07221";249
"07222";206
"07223";139
"07224";211
"07225";1141
"07226";87
"07227";1382
"07228";861
"07229";942
"07230";402
"07231";2740
"07232";413
"07233";215
"07234";293
"07235";215
"07236";1169
"07237";776
"07238";325
"07239";107
"07240";2367
"07241";710
"07242";115
"07243";300
"07244";257
"07245";2491
"07247";814
"07248";256
"07249";98
"07250";478
"07251";173
"07253";182
"07254";872
"07255";1487
"07257";112
"07258";225
"07259";1683
"07260";935
"07261";1577
"07262";174
"07263";106
"07264";2380
"07265";1403
"07266";110
"07267";259
"07268";964
"07269";1102
"07270";429
"07272";306
"07273";220
"07274";214
"07275";106
"07276";269
"07277";152
"07278";374
"07279";1885
"07280";956
"07281";7621
"07282";421
"07283";60
"07284";157
"07285";109
"07286";536
"07287";292
"07288";1240
"07289";1711
"07290";273
"07291";862
"07292";1231
"07293";891
"07294";531
"07295";1108
"07296";1688
"07297";509
"07298";761
"07299";120
"07300";459
"07301";951
"07302";836
"07303";240
"07304";690
"07305";365
"07306";230
"07307";444
"07308";2213
"07309";1525
"07310";898
"07311";145
"07312";544
"07313";1141
"07314";374
"07315";369
"07316";2269
"07317";1082
"07318";196
"07319";8796
"07321";233
"07322";1209
"07323";1706
"07324";10596
"07325";2035
"07326";115
"07327";411
"07328";562
"07329";426
"07330";2397
"07331";3547
"07332";447
"07333";934
"07334";2663
"07335";207
"07336";229
"07337";2633
"07338";1958
"07339";1962
"07340";1520
"07341";2973
"07342";1177
"07343";1394
"07344";453
"07345";944
"07346";3710
"07347";615
"07348";1086
"07349";4917
"08001";456
"08003";1629
"08004";228
"08005";154
"08006";244
"08008";724
"08010";134
"08011";214
"08013";391
"08014";139
"08015";100
"08016";205
"08017";117
"08018";71
"08019";61
"08020";61
"08021";156
"08022";322
"08023";66
"08024";1097
"08025";1127
"08026";312
"08027";99
"08028";946
"08029";88
"08030";58
"08031";46
"08032";217
"08033";90
"08034";341
"08035";64
"08036";116
"08037";878
"08038";323
"08039";466
"08040";891
"08041";207
"08043";1623
"08044";157
"08045";278
"08046";158
"08047";104
"08048";418
"08049";127
"08052";90
"08053";2411
"08055";429
"08056";45
"08057";275
"08058";222
"08059";31
"08060";286
"08061";38
"08062";126
"08063";139
"08064";306
"08065";46
"08066";68
"08067";1155
"08069";147
"08070";356
"08071";138
"08073";99
"08074";55
"08075";137
"08076";957
"08077";51
"08078";854
"08080";125
"08081";5032
"08082";79
"08083";361
"08084";259
"08085";221
"08086";94
"08087";148
"08088";133
"08089";359
"08090";2880
"08092";190
"08094";57
"08095";183
"08096";689
"08097";447
"08098";57
"08099";122
"08100";72
"08101";172
"08102";96
"08103";223
"08104";56
"08105";46380
"08106";74
"08107";1338
"08109";141
"08110";162
"08111";787
"08113";492
"08115";561
"08116";1025
"08117";163
"08119";442
"08120";45
"08121";139
"08122";745
"08123";73
"08124";347
"08125";393
"08126";218
"08128";66
"08130";82
"08131";63
"08132";190
"08133";503
"08134";78
"08135";149
"08136";348
"08137";451
"08138";253
"08139";1041
"08140";1101
"08141";181
"08142";2029
"08143";73
"08144";101
"08145";2188
"08146";99
"08147";84
"08148";279
"08149";139
"08150";173
"08151";315
"08153";349
"08154";77
"08155";102
"08156";511
"08158";296
"08159";112
"08160";189
"08161";40
"08162";350
"08163";254
"08164";333
"08165";56
"08166";267
"08167";79
"08168";173
"08169";113
"08170";209
"08171";96
"08172";187
"08173";1722
"08174";2335
"08175";221
"08176";53
"08178";187
"08179";603
"08180";1678
"08182";56
"08183";1041
"08184";82
"08185";3378
"08186";48
"08187";311
"08188";1036
"08189";159
"08190";6609
"08191";1047
"08192";87
"08193";272
"08194";865
"08195";323
"08196";101
"08197";38
"08198";526
"08199";797
"08200";185
"08201";100
"08202";522
"08203";290
"08204";85
"08205";76
"08206";372
"08207";234
"08208";137
"08209";474
"08210";112
"08211";724
"08212";504
"08214";487
"08215";41
"08216";306
"08217";90
"08218";1464
"08219";112
"08220";331
"08222";1866
"08223";121
"08225";202
"08226";182
"08228";181
"08229";130
"08230";382
"08232";408
"08233";47
"08234";102
"08235";379
"08236";291
"08237";666
"08238";101
"08239";1226
"08240";172
"08242";439
"08243";167
"08244";72
"08245";32
"08246";76
"08247";131
"08248";691
"08249";243
"08250";189
"08251";76
"08252";124
"08254";605
"08255";236
"08256";87
"08257";157
"08259";72
"08260";636
"08262";580
"08263";1129
"08264";512
"08268";68
"08269";79
"08271";100
"08272";59
"08273";67
"08274";101
"08275";202
"08276";756
"08277";135
"08278";83
"08279";57
"08280";74
"08281";468
"08282";1037
"08283";126
"08284";890
"08286";111
"08287";135
"08288";92
"08289";610
"08291";231
"08293";145
"08294";138
"08295";178
"08296";117
"08297";297
"08298";1580
"08300";16
"08301";67
"08302";2282
"08303";379
"08304";81
"08305";248
"08306";58
"08307";82
"08308";85
"08309";56
"08310";69
"08311";2266
"08312";185
"08313";139
"08314";790
"08315";72
"08316";1013
"08317";118
"08318";358
"08319";334
"08320";565
"08321";163
"08322";375
"08323";161
"08324";115
"08325";27
"08326";131
"08327";2246
"08328";5759
"08329";493
"08330";751
"08331";675
"08332";44
"08333";236
"08334";40
"08335";82
"08336";231
"08338";188
"08339";308
"08340";178
"08341";842
"08342";253
"08343";1148
"08344";133
"08346";1345
"08347";225
"08348";113
"08349";587
"08350";228
"08351";82
"08352";202
"08353";719
"08354";826
"08355";388
"08356";175
"08357";777
"08358";251
"08360";198
"08361";1668
"08362";7522
"08363";6036
"08364";137
"08365";1368
"08366";690
"08367";2306
"08368";219
"08369";131
"08370";577
"08372";67
"08373";310
"08374";116
"08375";180
"08376";252
"08377";152
"08378";105
"08379";243
"08380";213
"08381";831
"08382";102
"08383";103
"08384";144
"08385";1088
"08386";333
"08387";180
"08388";344
"08389";344
"08390";79
"08391";960
"08392";204
"08393";67
"08394";72
"08395";129
"08396";122
"08397";46
"08398";87
"08399";138
"08400";517
"08401";236
"08402";814
"08403";1915
"08404";214
"08405";241
"08406";374
"08407";59
"08408";555
"08409";16188
"08410";184
"08411";90
"08412";163
"08413";271
"08415";348
"08416";168
"08417";276
"08418";225
"08419";1357
"08420";1218
"08421";91
"08422";135
"08424";119
"08425";40
"08426";98
"08427";200
"08428";148
"08429";540
"08430";40
"08431";100
"08432";109
"08433";62
"08434";51
"08435";883
"08436";407
"08437";174
"08438";106
"08439";153
"08440";142
"08444";130
"08445";410
"08446";80
"08448";1053
"08449";631
"08450";226
"08451";390
"08452";272
"08453";103
"08454";85
"08455";92
"08456";237
"08457";1072
"08458";181
"08459";159
"08460";155
"08461";206
"08462";129
"08463";54
"08464";80
"08465";45
"08466";72
"08467";108
"08468";194
"08469";480
"08470";67
"08471";28
"08472";295
"08473";305
"08476";418
"08477";104
"08478";239
"08479";193
"08480";3572
"08481";251
"08482";108
"08483";522
"08484";82
"08485";209
"08486";1473
"08487";1942
"08488";2930
"08489";218
"08490";4337
"08491";3598
"08492";310
"08494";464
"08496";130
"08497";1273
"08498";379
"08499";328
"08500";57
"08501";41
"08502";94
"08503";133
"09001";63
"09002";655
"09003";413
"09004";122
"09005";134
"09006";53
"09007";72
"09008";120
"09009";265
"09011";68
"09012";25
"09013";77
"09014";192
"09015";700
"09016";213
"09017";111
"09018";88
"09019";562
"09020";49
"09021";131
"09022";219
"09023";120
"09024";213
"09025";57
"09026";143
"09027";78
"09029";161
"09030";481
"09031";41
"09032";1277
"09033";37
"09034";30
"09035";196
"09037";42
"09038";382
"09039";339
"09040";288
"09041";193
"09042";967
"09043";671
"09044";171
"09045";195
"09046";69
"09047";1075
"09048";77
"09049";179
"09050";523
"09051";149
"09052";163
"09053";20
"09054";346
"09055";94
"09056";376
"09057";319
"09058";192
"09059";119
"09060";742
"09061";512
"09062";186
"09063";103
"09064";39
"09065";214
"09066";626
"09067";215
"09068";40
"09069";28
"09070";335
"09071";223
"09072";33
"09073";188
"09074";145
"09075";279
"09076";204
"09077";175
"09078";75
"09079";788
"09080";171
"09081";274
"09082";452
"09083";23
"09084";93
"09085";399
"09086";328
"09087";48
"09088";15
"09089";56
"09090";38
"09091";212
"09092";56
"09093";154
"09094";139
"09095";145
"09096";43
"09097";112
"09098";67
"09099";393
"09100";88
"09101";275
"09102";170
"09103";851
"09104";773
"09105";717
"09106";357
"09107";611
"09108";182
"09109";159
"09110";89
"09111";300
"09113";550
"09114";125
"09115";139
"09116";400
"09117";102
"09118";185
"09119";549
"09120";352
"09121";763
"09122";9452
"09123";113
"09124";1043
"09125";434
"09126";87
"09127";123
"09128";306
"09129";117
"09130";731
"09131";153
"09132";245
"09133";21
"09134";31
"09136";74
"09137";186
"09138";199
"09139";100
"09140";116
"09141";73
"09142";116
"09143";29
"09145";240
"09146";57
"09147";178
"09148";134
"09149";193
"09150";198
"09151";51
"09152";26
"09153";123
"09154";57
"09155";46
"09156";20
"09157";2412
"09158";249
"09159";91
"09160";6097
"09161";602
"09162";19
"09163";77
"09164";492
"09165";233
"09166";99
"09167";2336
"09168";187
"09169";130
"09170";250
"09171";68
"09172";27
"09173";280
"09174";344
"09175";91
"09176";530
"09177";226
"09178";46
"09179";77
"09180";122
"09181";1151
"09182";685
"09183";102
"09184";40
"09185";3875
"09186";108
"09187";358
"09188";1202
"09189";168
"09190";116
"09192";115
"09193";60
"09194";3130
"09195";29
"09196";80
"09197";17
"09198";199
"09199";705
"09200";104
"09201";76
"09202";335
"09203";158
"09204";248
"09205";81
"09206";515
"09207";1474
"09208";123
"09209";1058
"09210";407
"09211";118
"09212";97
"09213";240
"09214";759
"09215";129
"09216";62
"09217";156
"09218";87
"09219";191
"09220";164
"09221";239
"09222";26
"09223";550
"09224";472
"09225";15598
"09226";37
"09227";205
"09228";223
"09229";469
"09230";58
"09231";159
"09232";32
"09233";49
"09234";117
"09235";890
"09236";365
"09237";29
"09238";815
"09239";133
"09240";299
"09241";361
"09242";50
"09243";84
"09244";705
"09245";1299
"09246";529
"09247";165
"09249";148
"09250";91
"09251";160
"09252";85
"09253";378
"09254";242
"09255";44
"09256";58
"09257";622
"09258";456
"09259";147
"09260";27
"09261";6407
"09262";385
"09263";22
"09264";1265
"09265";2863
"09266";60
"09267";129
"09268";1357
"09269";364
"09270";222
"09271";77
"09272";1317
"09273";666
"09274";337
"09275";376
"09276";222
"09277";688
"09279";45
"09280";640
"09281";115
"09282";4841
"09283";380
"09284";186
"09285";706
"09287";13
"09289";1477
"09290";153
"09291";106
"09292";54
"09293";683
"09294";99
"09295";96
"09296";159
"09297";28
"09298";81
"09299";422
"09300";176
"09301";374
"09303";320
"09304";15
"09305";361
"09306";3028
"09307";162
"09308";207
"09309";153
"09310";48
"09311";23
"09312";3193
"09313";150
"09314";285
"09315";129
"09316";93
"09318";121
"09319";117
"09320";31
"09321";318
"09322";285
"09323";94
"09324";3436
"09325";26
"09326";125
"09327";236
"09328";219
"09329";664
"09330";28
"09331";711
"09332";2274
"09334";594
"09335";38
"09336";972
"09338";157
"09339";766
"09340";158
"09341";135
"09342";239
"10002";243
"10003";3547
"10004";207
"10005";265
"10006";2838
"10007";105
"10008";112
"10009";87
"10010";48
"10011";213
"10012";313
"10013";148
"10014";176
"10015";370
"10017";129
"10018";1012
"10019";380
"10020";505
"10021";158
"10022";201
"10023";190
"10024";165
"10025";170
"10026";36
"10027";60
"10028";120
"10029";155
"10030";1490
"10031";467
"10032";305
"10033";4842
"10034";2990
"10035";751
"10037";461
"10038";194
"10039";120
"10040";164
"10041";51
"10042";220
"10043";134
"10044";33
"10045";187
"10046";109
"10047";40
"10048";161
"10049";536
"10050";202
"10051";1093
"10052";219
"10053";576
"10054";115
"10055";273
"10056";237
"10057";54
"10058";242
"10059";112
"10060";2838
"10061";677
"10062";204
"10063";416
"10064";2784
"10065";86
"10066";434
"10067";1764
"10068";128
"10069";119
"10070";497
"10071";50
"10072";35
"10073";129
"10074";508
"10075";100
"10076";268
"10077";108
"10078";27
"10079";126
"10080";1060
"10081";11909
"10082";244
"10083";331
"10084";1007
"10085";64
"10086";261
"10087";53
"10089";704
"10090";237
"10091";143
"10092";125
"10093";103
"10094";588
"10095";290
"10096";435
"10097";163
"10098";323
"10099";511
"10100";1112
"10101";175
"10102";191
"10103";151
"10104";305
"10105";25
"10106";131
"10107";104
"10108";82
"10109";231
"10110";561
"10111";105
"10112";184
"10113";201
"10114";708
"10115";1914
"10116";314
"10117";154
"10118";93
"10119";174
"10120";226
"10121";311
"10122";227
"10123";876
"10124";259
"10125";302
"10126";135
"10127";59
"10128";74
"10129";295
"10130";103
"10131";357
"10132";235
"10133";255
"10134";89
"10135";101
"10136";117
"10137";34
"10138";140
"10139";173
"10140";1166
"10141";714
"10142";1840
"10143";170
"10144";155
"10145";216
"10146";87
"10147";126
"10148";405
"10149";332
"10150";255
"10151";882
"10153";636
"10154";71
"10155";198
"10156";710
"10157";218
"10158";533
"10159";87
"10160";40
"10161";48
"10162";284
"10163";44
"10164";733
"10165";337
"10166";396
"10167";93
"10168";77
"10169";222
"10170";492
"10171";234
"10172";160
"10173";466
"10174";174
"10175";176
"10176";165
"10177";149
"10178";269
"10179";481
"10180";94
"10181";228
"10182";118
"10183";34
"10184";128
"10185";207
"10186";524
"10187";420
"10188";219
"10189";61
"10190";552
"10191";930
"10192";125
"10193";306
"10194";95
"10195";297
"10196";210
"10197";188
"10198";103
"10199";350
"10200";88
"10201";68
"10202";209
"10203";404
"10204";152
"10205";89
"10206";125
"10207";125
"10208";289
"10209";2190
"10210";454
"10211";964
"10212";114
"10213";161
"10214";84
"10215";264
"10216";1829
"10217";32
"10218";160
"10219";66
"10220";1492
"10221";163
"10222";441
"10223";728
"10224";1766
"10225";235
"10226";109
"10227";331
"10228";199
"10229";105
"10230";684
"10231";620
"10232";324
"10233";1522
"10234";283
"10235";44
"10236";57
"10237";595
"10238";476
"10239";586
"10240";466
"10241";64
"10242";167
"10243";106
"10245";806
"10246";262
"10247";129
"10248";392
"10249";402
"10250";229
"10251";251
"10252";56
"10253";139
"10254";327
"10255";294
"10256";409
"10257";30
"10258";291
"10259";367
"10260";641
"10261";1019
"10262";434
"10263";430
"10264";117
"10265";3281
"10266";46
"10267";319
"10268";5986
"10269";149
"10270";254
"10271";599
"10272";180
"10273";24
"10274";307
"10275";595
"10276";336
"10278";138
"10279";60
"10280";814
"10281";293
"10282";1369
"10283";132
"10284";144
"10285";77
"10286";210
"10287";1478
"10288";262
"10289";968
"10290";238
"10291";194
"10293";159
"10294";64
"10295";326
"10296";191
"10297";5161
"10298";1161
"10299";528
"10300";291
"10301";165
"10302";88
"10303";82
"10304";186
"10305";87
"10306";240
"10307";370
"10308";214
"10309";95
"10310";214
"10312";167
"10313";373
"10314";409
"10315";45
"10316";225
"10317";1228
"10318";165
"10319";338
"10320";235
"10321";3457
"10323";14325
"10324";159
"10325";4414
"10326";176
"10327";111
"10328";385
"10329";512
"10330";108
"10331";550
"10332";496
"10333";12579
"10334";588
"10335";238
"10336";394
"10337";34
"10338";173
"10339";286
"10340";2288
"10341";357
"10342";397
"10343";6801
"10344";891
"10345";384
"10346";55
"10347";210
"10348";232
"10349";2900
"10350";639
"10351";367
"10352";1679
"10353";865
"10354";138
"10355";68
"10356";293
"10357";3136
"10358";1023
"10359";521
"10360";935
"10361";236
"10362";10406
"10363";552
"10364";74
"10365";122
"10366";66
"10367";695
"10368";1004
"10369";195
"10370";242
"10371";311
"10372";417
"10373";387
"10374";169
"10375";334
"10376";154
"10377";113
"10378";70
"10379";453
"10380";81
"10381";976
"10382";1050
"10383";185
"10384";230
"10386";227
"10387";61984
"10388";45
"10389";120
"10390";124
"10391";291
"10392";392
"10393";179
"10394";157
"10395";298
"10396";501
"10397";162
"10398";74
"10399";713
"10400";119
"10401";2315
"10402";247
"10403";56
"10404";109
"10405";55
"10406";1860
"10408";130
"10409";598
"10410";110
"10411";27
"10412";934
"10414";122
"10416";246
"10417";201
"10418";204
"10419";766
"10420";2727
"10421";147
"10422";185
"10423";421
"10424";63
"10425";273
"10426";1013
"10427";208
"10428";102
"10429";259
"10430";85
"10431";98
"10432";70
"10433";248
"10434";55
"10435";187
"10436";171
"10437";613
"10438";226
"10439";126
"10440";152
"10441";232
"10442";688
"10443";46
"10444";226
"10445";55
"11001";574
"11002";165
"11003";191
"11004";329
"11005";1320
"11006";78
"11007";119
"11008";390
"11009";1529
"11010";263
"11011";446
"11012";2165
"11013";348
"11014";1516
"11015";261
"11016";80
"11017";74
"11018";1229
"11019";64
"11020";39
"11021";541
"11022";1129
"11023";772
"11024";771
"11025";307
"11026";176
"11027";763
"11028";388
"11029";59
"11030";119
"11031";24
"11032";242
"11033";1295
"11034";862
"11035";248
"11036";163
"11037";993
"11038";46
"11039";47
"11040";1731
"11041";1205
"11042";226
"11043";222
"11044";105
"11045";134
"11046";53
"11047";45
"11048";724
"11049";3204
"11051";176
"11052";344
"11053";279
"11054";272
"11055";234
"11056";173
"11057";30
"11058";261
"11059";135
"11060";48
"11061";303
"11062";19
"11063";592
"11064";369
"11065";54
"11066";99
"11067";1812
"11068";1473
"11069";46503
"11070";339
"11071";222
"11072";168
"11073";60
"11074";298
"11075";133
"11076";11948
"11077";497
"11078";208
"11079";197
"11080";174
"11081";1640
"11082";6
"11083";48
"11084";999
"11085";939
"11086";885
"11087";91
"11088";1650
"11089";406
"11090";631
"11091";1121
"11092";88
"11093";30
"11094";26
"11095";307
"11096";40
"11098";909
"11099";2545
"11100";27
"11101";52
"11102";605
"11103";1115
"11104";48
"11105";722
"11106";5863
"11107";76
"11108";46
"11109";53
"11110";119
"11111";943
"11112";89
"11113";119
"11114";37
"11115";906
"11116";4025
"11117";118
"11118";43
"11119";291
"11120";533
"11121";110
"11122";741
"11123";145
"11124";651
"11125";151
"11126";473
"11127";71
"11128";150
"11129";1800
"11130";217
"11131";564
"11132";1273
"11133";38
"11134";50
"11135";12
"11136";835
"11137";122
"11138";531
"11139";81
"11140";1213
"11141";115
"11142";202
"11143";106
"11144";1060
"11145";3800
"11146";406
"11147";5
"11148";550
"11149";79
"11150";451
"11151";498
"11152";130
"11153";232
"11154";50
"11155";76
"11156";104
"11157";213
