 6242   3   6   2   7   2   1   2   2   2   2   2   2   2   2122666666666666   36666   2   2   1666666666666   22   3   3   3   331   3   1   1   2   2   221   1   50   2   1   2   2   2   3   5   2   1   1   1   1   4   5   6666666666666666666666666666666666666  11   3   1   2   2   2   2   166666666   5   5   1   5   1   3   4   1   2   2   2   2   2   2   2   1   2   2   2   2   2   2   11   2   2   2   1   2   2   1   2   2   2   1   1   2   2   8   2   5   6   3   1   1   3   4   3   4   3   4   1   1   4   4   4   5   1   4   3   8   2   2   2   4   1   2   3   2   2   1   3   4   3   5   2   5   5   3   1   4   2   2   1   1   3   3   2   1   5   3121011626 41   1   2   6 16   6666 832 7   6   611 1 22 9611166666 4116632   1   1   23   2 414552122222222112222222211 62   1   1   1   1   2   2 4   2   6   6   6   6   6   6   6   6   612   3   2222163224222112123 324 51  5  4420190,4845340275091564432616 97400 0.717593924209519NA               1.035950095NA         
 6252   3   4   3   4   1   2   2   2   2   2   2   2   2   2122666666666666   36666   2   1   2   4   2   0   24   4   3   2   331   4   1   1   2   2   222   2   60   2   1   2   2   2   2   5   3   1   1   1   2   5   5   1666666666666666666666666666666666666  11   3   1   2   2   2   2   166666666   1   5   4   5   2   6   6   6   2   2   2   2   2   2   2   1   2   2   2   2   2   2   11   2   2   2   1   2   2   2   2   2   2   4   1   1   1   7   2   3   7   3   1   3   3   4   4   3   3   6   1   6   2   2   3   2   2   4   2   8   3   5   2   3   1   2   3   3   2   2   4   3   3   1   2   8   8   5   2   2   2   1   1   1   1   1   2   1   5   512 711626 41   1   2   5 16   6666104410   6   611 1 52 862125 5 666 61643   1   2   32   66615322222122222112221222211 61   1   1   2   1   1   2 4   2   6   6   6   6   6   6   6   6   642   3   2122321222222211213 435 54  5  2420190,5450360504462312232212 64400  1.67012493313029NA               1.160215477NA         
 6262   2   6   1   7   2   2   2   2   2   2   2   2   2   1122666666666666   36666   2   2   1666666666666   25   5   1   5   141   166666666666666666666226666   40   1   2   2   2   2   2   3   16666   666666666   366666666666666666666666666666666666666666666   7   3   1   2   2   2   2   166666666   5   3   4   5   4   6   6   6   2   1   2   1   2   2   2   2   2   1   2   1   2   2   22   2   1   1   1   2   2   2   2   2   5   1   3   1   3   9   4   4   9   3   2   4   3   4   4   4   6   3   6   3   3   4   4   4   6   2   2   3   1   5   2   2   4   4   2   4   3   3   2   4   3   6   2   5   5   5   1   1   1   1   1   1   1   1   1   1   5   5211311626 13   6   6  66 66   6616104666   2   62666 2666666666666 6 96611   2   6   63   8 5245521222222222221222222 7 51   1   2   1   2   2   2 4   2   6   6   6   6   6   6   6   6   612   3   2121321224222121213 525 32  3666120191                6631313 974000.02733867091675250,4658681947460220.0428473151,536026114
 6272   3   6   2   7   2   2   2   2   2   2   2   2   2   1221   1   2   2   36666   2   2   1666666666666   24   5   2   5   231   2   1   2   2   2   222   1   50   2   2   1   2   2   2   4   16666   1   1   1   6   5   2666666666666666666666666666666666666   9   2   1   2   2   2   3   2   16666   5   5   4   5   4   6   6   6   2   2   2   2   2   2   2   1   1   2   2   2   2   2   22   2   2   1   2   2   2   2   2   2   1   1   3   1   2   6   2   1   4   3   3   3   2   4   4   6   6   3   6   3   3   3   6   4   3   2   2   5   1   5   1   2   3   3   2   3   2   2   3   3   2   3   1   5   5   5   2   2   2   2   1   2   3   2   2   1   3   5211111626 12   3   2   3 16   6666 62666   6   61666 4266661166666 2 16621   2   6   61   666145221222222221222222222 9 41   1   1   2   1   2   2 3   2   6   6   6   6   6   6   6   6   612   3   1212122121122121213 623 61  6666520190,8457354534968414421414 00120   0.10467450564710,6623461761271490.0935726440,47762109 
 6282   3   6   1   8   2   2   2   2   2   2   2   2   2   1122666666666666   36666   2   2   1666666666666   23   4   2   4   321   2   1   2   2   2   211   2   40   2   1   2   2   2   3   3   3   1   666666666   466666666666666666666666666666666666666666666   9   3   1   2   2   2   2   166666666   5   5   2   5   2   3   4   5   2   2   2   2   2   2   2   1   2   2   2   2   2   2   11   1   2   1   1   1   2   2   2   2   3   2   1   1   2   2   2   2   6   3   2   3   2   4   3   3   3   6   6   3   3   3   3   3   6   4   2   8   1   7   2   1   1   3   1   1   3   1   1   4   3   4   2   5   9   9   2   2   3   2   1   3   2   3   4   29999   6111322626 41   1   2   5 66   6616 621 5   2   121 8 66 66666666 266 21621   2   6   61   66613512212221221122122222210 71   1   1   1   2   1   2 3   1   2   2   1   2   2   2   2   2   231   2   2122211221122121213 421 48  4  6320190,6612909858202745521727 97400  3.15673773221887NA               2.362773958NA         
 6291   3   4   3   7   2   2   2   2   2   2   2   2   2   1122666666666666   36666   1   1   2   4   2   0   24   4   3   3   331   2   2   2   2   2   221   1   40   1   1   1   2   2   1   3   2   1   1   1   1   4   5   6   1   1   3   1   2   2   2   2   2   8   3   1   2   2   2   4   166666666   3   5   5   5   3   3   5   3   2   2   2   2   2   2   2   1   1   2   2   2   2   2   22   2   2   2   1   2   2   2   2   2   1   8   4   9   1   7   6   1   4   3   2   2   3   1   3   1   3   3   3   1   3   3   6   3   3   3   3   5   1   5   2   4   2   3   4   3   4   3   3   3   3   8   2   5   5   1   1   1   2   1   1   1   1   1   1   1   1   111 911626 33   6   6  66 16   6666 62666   6   61666 2166661166666 4116622   2   6   61   666145221222222221222222222 8 42   1   1   2   2   2   2 3   2   6   6   6   6   6   6   6   6   642   2   2422113122222121412 535 51  5666220190,5933544513327694421414 70221  1.90318660493329NA               1.701333114NA         
 6312   3   6   4   9   2   2   2   2   2   2   2   2   2   1122666666666666   36666   2   2   1666666666666   22   3   4   2   341   3   1   1   2   2   222   1   60   2   1   2   2   2   2   4   4   1   566666666   566666666666666666666666666666666666666666666  10   2   2   2   2   1   1666666666666   1   5   3   5   1   6   6   6   2   2   2   2   2   2   2   1   2   2   2   2   2   2   12   2   1   2   2   2   2   2   2   1   3   4   2   1   1   9   2   5   7   4   1   2   2   2   2   5   5   5   5   1   2   4   5   5   6   2   2   3   1   1   2   3   1   1   1   1   2   3   3   4   4   0   1   7   5   6   1   2   2   2   1   1   4   4   2   2   4   3121011626 41   1   2   4 31   6666 722 7   2   621 1 36 5666666666 5106642   2   6   62   66615422222221211121111222211 41   1   2   1   1   2   2 2   1   1   2   1   2   2   2   2   2   222   3   2121133222222121213 441 51  5  6420190,3836011416265044422717 01112   1.3535397176112NA               1.334361076NA         
 6322   3   4   5   9   2   2   2   2   2   2   2   2   2   1122666666666666   36666   2   1   2   7   2   0   15   5   2   4   231   2   1   2   2   2   222   1   60   1   1   2   1   2   3   6   16666   666666666   366666666666666666666666666666666666666666666  12   3   1   2   2   2   1666666666666   5   5   4   5   1   6   4   6   2   2   2   2   2   2   2   1   2   2   2   2   2   2   12   2   2   2   2   2   2   2   2   1   1   1   1   1   3   1   2   1   4   4   4   1   2   3   3   6   6   6   6   3   3   4   6   3   3   2   2   3   2   8   1   2   3   3   2   3   2   2   2   4   2   5   2   5   5   5   1   1   2   1   1   1   2   1   1   1   1   2111311626 41   1   2   7 66   6611104511   2   222 6 56 16666666 566 14621   1   3   11   66619552222122221222122221213101   1   2   1   2   1   2 4   2   6   6   6   6   6   6   6   6   622   3   1112231231122121212 741 36  3  4320190,79034984091804 5531414 87400 0.469017053043932NA               0.734544366NA         
 6332   2   3   2   1   2   2   2   2   2   2   2   2   2   1122666666666666   36666   2   2   1666666666666   24   5   2   4   331   2   1   2   2   2   222   2   60   2   1   2   2   2   2   3   16666   666666666   566666666666666666666666666666666666666666666  12   3   1   2   2   2   4   166666666   5   5   5   5   1   6   6   6   2   2   2   2   2   2   2   1   2   2   2   2   2   2   12   2   2   2   2   2   2   2   2   1   2   1   4   1   2   7   4   3   4   4   2   2   3   3   4   3   6   3   6   3   3   5   5   4   6   2   3   2   1   3   2   2   2   3   2   2   2   2   2   3   2   5   2   5   5   2   1   2   2   1   1   3   3   2   2   1   2   2221311626 41   1   2   7 66   6611 511 5   2   222 6 66 96166666 666101621   1   2   11   66616512222221112222122221212 91   1   1   2   2   2   2 4   2   6   6   6   6   6   6   6   6   612   3   2222223322222211312 622 51  5  2320190,7588212950282096612616 00112  1.166762780399422,38025169169595 1.2986308372,222725546
 6352   3   6   2   7   2   2   2   2   2   2   2   2   2   1221   1   2   2   36666   2   2   1666666666666   23   5   2   4   521   166666666666666666666226666   40   2   2   1   2   2   2   3   2   1   666666666   566666666666666666666666666666666666666666666   6   3   1   2   2   2   2   166666666   5   5   5   5   2   6   6   6   2   2   2   2   2   2   2   1   2   2   2   2   2   2   11   2   2   1   1   2   1   1   2   2   3   1   1   1   2   8   2   1   6   3   3   2   3   4   4   5   6   6   6   3   4   5   6   4   6   2   3   5   1   6   2   3   1   2   2   2   2   1   2   4   2   5   2   5   4   3   1   1   1   1   1   2   3   1   1   1   2   4211311626 13   6   6  66 66   6616104666   2   62666 56666666666 666 73611   2   6   61   666245322222212222221222222 6 41   1   1   1   2   2   2 3   2   6   6   6   6   6   6   6   6   632   2   21222221122221211131022 61  6666120190,6269271916894055531212 974000.05820776561694940,4403740161757910.0878873061,300757981
 6362   3   6   5   7   2   2   2   2   2   2   2   2   2   1122666666666666   36666   2   2   1666666666666   25   5   1   5   141   2   1   2   2   2   222   1   50   1   1   1   1   2   2   4   16666   666666666   466666666666666666666666666666666666666666666  10   3   1   2   2   2   3   166666666   5   5   1   5   1   5   5   5   2   2   2   2   2   2   2   1   2   2   2   1   2   2   22   2   1   1   1   1   2   1   2   2   3   1   1   1   2   7   2   1   4   3   2   3   2   4   3   3   6   3   6   3   3   4   6   3   6   2   3   3   1  10   1   4   1   2   1   4   4   2   4   4   2   5   1   8   8   8   1   1   1   1   1   1   1   1   1   1   2   2111211626 41   1   2   7 66   6611 932 6   2   222 6 56 56666666 466 44611   1   1   11   66615512122222222222122222210 91   1   2   1   2   2   2 4   1   2   2   2   2   2   2   2   2   111   3   23212421122221221121021 48  4  5120190,9465819158834545521818 97400  1.18666087412121NA               1.367755453NA         
 6382   3   4   3   7   2   2   2   2   2   2   2   2   2   1122666666666666   36666   1   2   2   2   2   0   25   5   2   5   331   2   1   2   2   2   222   2   60   2   1   2   2   2   2   3   2   1   666666666   466666666666666666666666666666666666666666666  10   3   1   2   2   2   2   166666666   5   5   1   5   1   2   5   6   2   2   2   2   2   2   2   1   2   2   2   2   2   2   12   2   2   1   1   2   2   1   2   2   2   1   1   1   2   8   3   3   5   3   2   2   1   4   3   4   3   1   6   2   3   5   5   4   3   2   2   3   1   2   2   3   3   3   2   3   2   2   2   3   3   2   2   5   5   2   1   2   3   2   1   1   3   3   1   1   0   2111311626 41   1   2   7 66   6611 722 6   2   222 6 56 26666666 566 82611   1   3   11   66615522212122222222122222211 91   1   1   1   2   2   1 3   2   6   6   6   6   6   6   6   6   612   4   1121442121221111212 331 36  3  5120190,8267815262807585521515 87400  1.14466371988893NA               1.505502505NA         
 6392   3   6   3   7   2   1   2   2   2   2   2   2   2   2122666666666666   36666   2   1   2   39999   0   24   4   2   5   431   2   1   2   2   2   222   2   50   1   1   2   2   2   2   3   2   1   666666666   366666666666666666666666666666666666666666666  11   3   1   2   2   2   4   166666666   5   5   5   5   4   6   6   6   2   2   2   2   2   2   2   1   2   1   2   2   2   2   22   2   2   1   1   1   2   2   2   2   2   1   1   1   2   7   2   1   5   3   4   2   3   4   3   3   6   6   6   2   3   3   6   3   3   2   2   8   1   49999   2   3   4   3   4   2   2   2   4   3   3   2   5   5   5   1   2   2   2   1   1   2   1   1   1   3   3211411626 41   1   2   7 66   66111152 6   2   222 6 16 9616666666 6 96621   1   2   11   66614222222221212222122221211 71   1   2   1   2   2   2 4   2   6   6   6   6   6   6   6   6   632   3   1222221122222121112 432 32  3  2320190,6990071752410626641818 00111 0.331141825583031NA               0.435580791NA         
 6402   3   6   2   5   2   2   2   2   2   2   1   2   2   2122666666666666   36666   2   2   1666666666666   23   4   3   3   421   2   1   2   2   2   222   3   50   2   1   2   2   2   3   3   3   1   666666666   566666666666666666666666666666666666666666666  10   2   1   2   2   2   2   166666666   5   5   4   5   2   6   6   6   2   2   2   2   2   2   2   1   1   2   2   2   2   2   21   2   2   2   1   2   2   2   1   2   4   1   3   1   3   7   2   3   5   3   1   2   2   4   3   4   6   4   6   2   3   4   4   5   1   2   3   8   1   7   2   2   3   3   2   4   4   3   3   4   2  10   2   5   5   39999   2   2   2   1   2   1   1   1   1   3   3121211626 21   2   2   7 16   6266 721 4   6   212 3 12 6661166666 3 16621   1   2   11   66616512221222122121222222212 91   1   1   2   2   2   2 3   1   1   2   2   2   2   2   2   2   212   3   2122231111212222113 523 54  5  6320190,5134106266051945522212 70221 0.4403895599538840,5319020218188730.6459131281,183565179
 6412   3   4   3   7   2   2   1   1   2   2   2   2   2   2122666666666666   36666   2   2   1666666666666   23   5   3   3   431   2   2   1   2   2   222   1   50   1   2   2   2   2   4   4   2   1   1   1   1   5   5   4666666666666666666666666666666666666  10   3   1   2   2   2   1666666666666   4   5   5   5   5   1   3   4   1   2   2   2   2   2   2   2   2   2   2   2   2   2   12   2   1   2   2   2   2   2   2   1   4   1   1   1   3   6   2   1   6   4   2   3   4   3   3   4   6   6   6   2   4   4   6   4   6   2   2   7   2   5   2   2   3   3   3   3   3   2   2   4   3   5   2   5   5   5   1   2   2   3   1   1   2   2   2   4   3   3121211626 13   6   6  66 16   6666 51666   6   61666 2266661166666 5 56621   2   6   63   1 523539999999999122222222213101   1   1   1   2   2   2 4   2   6   6   6   6   6   6   6   6   622   3   2222211115222121413 832 41  4666220190,5779445844179835542111108400 0.542254235500884NA               1.033243672NA         
 6422   3   6   3   9   2   1   2   2   2   2   2   2   2   2122666666666666   36666   2   2   1666666666666   23   4   2   3   331   2   1   2   2   2   222   3   60   2   1   2   2   2   2   3   16666   666666666   466666666666666666666666666666666666666666666  11   3   1   2   2   2   3   166666666   5   5   1   5   1   1   1   4   2   2   2   2   2   2   2   1   1   2   2   2   2   2   22   2   2   1   1   2   2   1   2   2   2   1   1   1   2   7   2   2   5   3   2   3   2   4   4   3   6   4   6   3   3   3   3   4   6   2   2   6   1   5   2   3   2   3   3   2   2   3   3   3   2   8   2   5   7   6   1   2   3   2   1   1   1   1   1   1   4   5211311626 41   1   2   7 66   6611 622 6   2   222 6 16 9616666666 4116621   1   3   11   66616522122222222222122222211 81   1   1   1   2   2   2 4   1   2   2   2   2   2   2   2   2   123   3   2122231221222111122 435 51  5  5320190,6079697796549335521515 54400  1.48271338184363NA               1.950117464NA         
 6432   3   4   5   3   2   2   2   2   2   2   2   2   2   1221   2   1   2   36666   2   2   1666666666666   22   3   3   3   321   166666666666666666666226666   60   1   1   2   2   2   2   3   16666   666666666   466666666666666666666666666666666666666666666   8   3   1   2   2   2   1666666666666   5   5   4   5   1   6   6   6   2   2   2   1   1   2   2   2   2   2   2   2   2   2   11   1   1   2   2   2   2   2   2   1   1   1   1   1   3   4   4   3   7   4   3   3   4   4   3   6   6   6   6   5   3   5   5   5   6   2   1   8   2   0   2   1   2   1   2   3   1   2   2   4   2   8   2   1   8   5   1   1   4   3   4   3   3   3   1   1   5   5121313626 53   6   6  66 66   6616 51666   2   62666 1666666666666 3116611   1   1   21   666155121222222222221222222 8 71   1   1   1   1   2   2 4   2   6   6   6   6   6   6   6   6   612   3   2321234322222211113 752 47  4666120190,4227642276422765512818 97400  1.390769244088760,7802805747852531.3750870271,027381926
 6442   3   4   2   6   1   1   1   1   1   1   1   2   1   2212   2   1   2   2   1   2   1   2   3   0   0   14   5   2   4   241   2   1   2   2   2   222   2   50   1   2   2   2   2   3   4   3   2   666666666   266666666666666666666666666666666666666666666  12   1   1   2   2   2   1666666666666   5   5   1   5   1   6   6   6   2   2   2   2   2   2   2   1   2   2   2   2   2   2   12   2   2   1   1   2   2   1   2   2   6   1   5   9   3   9   7   9   9   3   2   3   4   2   2   5   6   4   5   2   4   4   5   4   3   2   3   5   1   5   1   3   4   4   3   4   2   2   3   4   3   0   2   8   5   7   1   1   2   1   1   4   1   1   1   4   7   7121211626 41   1   2   7 32   6666115410   2   621 1 96 416666666666 76621   2   6   61   66624532122222222112222222212 91   1   2   1   1   1   1 5   1   1   2   2   2   2   2   2   2   222   3   1311221122222121212 722 20  2  4320190,8191232893897735542111108400 0.540933940557145NA               1.030727903NA         
 6462   2   3   2   3   2   2   2   1   2   2   2   2   2   2122666666666666   36666   1   2   2   1   0   0   23   5   2   4   231   2   1   2   2   2   222   2   50   2   1   2   2   2   3   4   16666   666666666   466666666666666666666666666666666666666666666  10   3   1   2   2   2   1666666666666   5   5   2   5   2   5   5   5   2   2   2   2   2   2   2   1   2   2   2   1   2   2   22   2   2   1   1   2   2   1   2   2   1   1   2   1   4   7   3   3   5   4   2   1   1   4   4   6   6   4   6   3   3   4   4   4   3   3   3   3   1   9   2   2   3   4   2   3   3   3   2   3   2   5   1   8   5   8   1   2   1   1   1   1   2   2   1   1   3   4211311626 41   1   2   7 66   6611 621 5   2   222 6 56 36666666 466 24621   1   2   11   66615522122222222222122221210 61   1   2   2   2   2   2 3   1   2   2   2   2   1   2   2   2   212   3   1221252121222112112 432 48  4  5320190,7644207012151565521515 87400 0.949720990393827NA               1.249106882NA         
 6492   3   1   27777   1   1   1   2   2   2   2   1   2   2212   2   2   1   2   1   2   2   1666666666666   24   4   3   3   231   4   1   1   2   2   222   2   51   2   1   1   2   2   2   5   5   1   1   1   2   5   5   4666666666666666666666666666666666666   5   3   1   2   2   2   2   166666666   4   5   5   5   5   5   6   6   2   2   2   2   2   2   2   1   2   2   2   2   2   2   12   2   2   2   1   2   2   2   2   2   2   1   1   3   3   7   1   4   4   3   2   4   4   4   4   3   2   3   6   2   3   1   3   3   6   2   2   7   3   5   2   4   2   2   2   3   2   2   3   3   3   7   1   5   5   5   3   3   2   2   1   1   1   3   1   1   5   512 811626 41   1   2   6 16   6666 722 6   6   611 1 62 566116668866101642   2   6   61   66615522122222222122222222277993   2   2   2   2   2   2 4   2   6   6   6   6   6   6   6   6   641   3   2721431115212222124 524 56  5  6420190,6453047299439993322414 60221 0.4945919776244190,7836749656170470.4383815810,563669942
 6501   3   6   2   7   1   2   1   2   2   2   1   1   1   2212   1   2   2   36666   2   1   2   2   0   0   24   4   2   3   411   166666666666666666666216666   40   2   2   1   2   2   2   3   16666   1   1   1   5   5   6   1   1   1   1   2   2   2   2   2   6   3   1   2   2   2   1666666666666   5   5   4   4   5   5   4   4   2   2   1   2   2   2   2   2   2   2   2   2   2   2   12   2   2   1   2   2   2   2   2   2   3   1   1   7   1   6   2   6   7   3   3   4   4   4   4   3   6   4   4   6   4   3   3   2   6   2   2   5   1   5   2   3   1   1   3   2   3   3   2   4   4   5   2   7   5   5   1   1   2   1   1   1   1   1   1   1   5   611 611626 31   3   2   2 16   6666 62410   6   611 1 42 4661166666 6 76611   2   6   63   2 9131221222222221222222222 5 32   1   1   1   2   2   2 2   2   6   6   6   6   6   6   6   6   622   2   2322323214212222123 525 46  4  5120180,5723124209381832231212 81221  1.51182956131597NA               0.875068243NA         
 6511   2   4   1   1   2   2   2   2   2   2   2   2   2   1122666666666666   36666   2   2   1666666666666   24   5   2   5   141   4   1   1   2   2   222   2   60   2   1   2   2   2   4   4   5   1   1   1   2   3   4   6666666666666666666666666666666666666  12   3   1   2   2   2   3   166666666   1   5   4   5   4   5   5   5   2   2   2   2   2   2   2   1   2   2   2   2   2   2   11   2   2   2   1   1   2   2   2   2   2   6   1   4   2   7   2   2   4   3   1   2   2   4   4   5   5   6   1   2   3   4   4   3   3   3   3   1   2   6   1   1   3   3   2   3   2   2   2   3   3   5   1   8   7   7   1   1   1   1   1   1   1   1   1   1   7   722 711626 41   1   2   5 16   6666115511   6   611 1 51 566121 5 566 43643   2   6   62   66616312221221122122221221212 91   1   1   1   2   1   2 4   2   6   6   6   6   6   6   6   6   632   3   1322123223222111213 713 36  3  3420190,9193919688875413342515 60221 0.429948318725864NA                0.48009899NA         
 6532   2   3   27777   2   2   2   2   2   2   2   2   2   1122666666666666   36666   2   2   1666666666666   23   3   3   4   341   4   1   1   2   2   221   3   51   1   1   1   1   2   3   6   5   1   1   1   1   1   5   6   1   1   1   1   2   2   2   2   2  10   3   1   2   2   2   4   166666666   2   4   4   4   3   6   6   6   1   2   2   2   2   2   2   2   1   2   2   2   2   2   22   2   2   1   1   1   2   2   2   2   1   3   1   8   1   7   3   2   3   4   4   4   3   4   4   6   5   4   3   6   3   4   4   3   3   4   3   7   3   7   1   2   1   3   2   1   2   4   4   3   4   8   2   5   3   5   3   3   2   3   2   3   2   2   2   2   3   321 811626 41   1   2  99 16   6666104410   6   611 1 96 921666666666 16343   2   6   62   666154122212222222122212222 8 22   1   2   1   2   1   2 3   1   2   2   2   2   2   2   2   2   121   3   2221213212221122112 735 10  1  1420180,5875550165703113331616 60221 0.909108382163308NA               0.903382727NA         
 6542   3   6   1   1   2   2   2   2   2   2   2   2   2   1122666666666666   36666   1   2   2   1   1   0   25   5   5   5   431   166666666666666666666126666   60   2   1   2   2   2   1   1   2   1   666666666   266666666666666666666666666666666666666666666   7   3   1   2   2   2   4   2   26666   5   5   5   5   4   4   3   6   2   2   2   2   2   2   2   1   2   2   2   2   2   2   12   2   2   1   1   2   2   2   2   2   9   1   2   1   9   1   9   1   9   3   2   3   1   4   4   3   6   3   6   2   6   5   1   3   6   2   3   0   1  10   2   4   1   1   1   1   2   2   2   3   2   5   1   5   5   5   1   2   2   1   1   2   3   4   4   2   5   5121411626 73   6   6  66 66   6616 41666   2   62666 966616666666666116611   2   6   61   666153121222222222221222222 8 71   1   1   1   2   2   2 4   1   2   2   2   2   2   2   2   2   111   3   2322221521222111213 411 56  5666120190,6720597716050036612515 64400 0.445658829524639NA               0.472602261NA         
 6562   3   6   3   3   2   2   2   2   2   2   2   2   2   1221   2   1   2   36666   2   1   2   4   0   0   21   3   5   2   431   2   1   2   2   2   222   3   50   1   2   2   2   2   3   3   16666   666666666   366666666666666666666666666666666666666666666  12   3   1   2   2   2   3   166666666   4   5   5   5   4   1   6   6   2   2   2   2   2   2   2   1   2   2   2   2   2   2   11   1   1   1   2   2   2   1   2   2   2   1   5   1   2   6   3   1   6   2   1   3   3   4   2   3   6   5   6   4   2   4   6   4   1   2   2   9   2   3   1   3   4   4   3   4   2   2   3   4   2   2   2   3   5   4   1   2   4   3   1   2   3   3   1   2   2   4121311626 41   1   2   7 66   6611104511   2   222 6 56 16666666 566 73611   2   6   61   66624532122222222222122222212101   1   1   1   2   1   1 4   2   6   6   6   6   6   6   6   6   613   3   1121335533221112111 122 36  3  3120190,2560456371816186632717 97400 0.1123184511582670,16406923649997 0.1823355380,294825446
 6571   3   5   2   7   1   2   2   2   2   2   2   2   2   2122666666666666   36666   2   2   1666666666666   23   4   2   3   331   4   1   1   2   2   222   3   51   2   1   2   2   2   3   4   2   1   666666666   666666666666666666666666666666666666666666666   9   2   1   2   2   2   2   166666666   5   5   2   5   5   6   6   6   2   2   2   2   2   2   2   1   1   2   2   2   2   2   22   29999   2   1   2   2   2   2   299999999999999999999   8   2   1   5   3   3   3   2   3   49999999999999999999999999999999999999999   4   3   9   3   3   2   3   3   4   4   4   3   2   4   3   2   2   1   5   5   5   2   3   2   2   2   2   2   1   1   1   5   4211211626 41   1   2   6 66   6666 932 7   1   611 1 52 566125 7 166 12631   1   3   22   66615122212221212122122222277993   1   3   2   3   2   2 3   2   6   6   6   6   6   6   6   6   612   3   8121231121222121212 333 66  6  6420190,62132430068407 5531515 74221 0.462024230552435NA               0.750804814NA         
 6582   2   4   2   7   2   1   1   1   2   2   2   2   2   2122666666666666   36666   2   2   1666666666666   24   4   4   3   441   4   1   1   2   2   222   2   60   1   2   2   2   2   6   5   4   1   1   1   1   3   2   6   366666666666666666666666666666666  13   3   1   2   2   2   3   166666666   4   5   4   5   4   4   6   6   2   2   2   2   2   2   2   1   2   1   2   2   2   2   22   2   2   1   1   2   2   2   2   2   1   1   1   8   1   7   2   2   3   4   4   3   4   4   4   6   6   6   3   1   3   3   3   3   3   4   3   7   1   8   1   2   4   4   2   4   3   3   2   3   2   8   2   5   6   6   2   2   1   2   1   2   1   1   1   1   5   4211011626 41   1   2   7 16   6361115511   6   212 7 51 56611666 766 24642   1   3   32   66616452212211222122222222213101   1   1   1   1   1   2 4   2   6   6   6   6   6   6   6   6   622   3   1322124222121222112 513 36  3  3420190,54220777184197 4441616 97400 0.1174157414500930,6833813468464930.1387884990,484146946
 6592   2   6   2   7   1   2   2   2   2   2   2   2   2   2122666666666666   36666   2   2   1666666666666   13   4   4   4   341   2   1   2   2   2   222   1   60   1   1   2   2   2   3   4   2   1   1   1   1   3   3   6   26666   1   2   2   2   2   2   1  13   3   1   2   2   2   4   2   16666   5   5   4   5   4   6   6   6   2   2   2   2   2   2   2   1   1   2   2   2   2   2   22   2   2   1   1   1   1   1   2   2   2   1   3   7   1   7   3   3   5   3   3   2   3   4   4   6   6   3   5   6   6   4   4   4   3   4   3   3   3   5   1   2   4   4   4   4   1   1   2   3   1   8   2   5   5   4   1   1   2   1   1   3   1   1   1   1   4   5121211626 41   1   2   7 16   6666104511   6   611 1 41 1661166666 6 86621   1   3   15   66614222122222222122222222213101   1   1   1   1   1   1 6   2   6   6   6   6   6   6   6   6   632   4   1221243222222112121 333 36  3  3320190,5961255789154555542616 97400 0.225381631119473NA               0.453376453NA         
 6602   3   6   2   4   1   2   2   2   1   2   2   2   2   2122666666666666   36666   2   2   1666666666666   23   4   3   4   421   166666666666666666666216666   20   2   2   1   2   2   2   2   2   1   1   1   1   5   5   66666666666666666666666666666666666669999   3   2   2   1   2   3   166666666   5   5   4   5   4   6   6   6   2   2   2   2   2   2   2   1   2   2   2   1   2   2   22   2   2   2   1   2   2   1   2   2   2   1   1   8   2   7   2   2   5   3   3   2   4   4   4   4   6   4   1   1   3   3   3   3   6   4   3   8   2   8   2   2   4   4   2   4   4   3   3   3   3  10   2   5   5   2   1   1   2   2   1   2   2   1   1   1   2   2121011626 13   6   6  66 16   6666104666   6   616668866666666666666 66611   2   6   62   66622432122222222122222222211101   2   2   1   2   2   2 2   2   6   6   6   6   6   6   6   6   641   2   2422255114112222113 722 32  3666120190,5617290274917324432111108400  1.45030719237876NA               1.983259032NA         
 6612   3   5   2   4   2   2   2   2   2   2   2   2   2   1122666666666666   36666   2   2   1666666666666   24   4   2   5   231   2   1   2   2   2   222   1   60   2   1   2   2   2   2   4   3   1   666666666   366666666666666666666666666666666666666666666  11   3   1   2   2   2   2   166666666   5   5   2   5   2   6   6   6   2   2   2   2   2   2   2   1   2   2   2   2   2   2   12   2   2   1   2   2   2   2   1   2   2   1   1   1   3   7   4   4   5   3   2   2   1   3   3   4   6   6   6   5   3   5   5   5   4   2   3   4   1   6   1   2   2   3   2   3   2   2   3   3   1   4   1   8   9   9   1   1   2   4   1   1   2   3   1   2   7   8211411626 41   1   2   7 66   6611 933 8   2   222 6 16 4666666666 6116611   1   2   11   66617522122222222222122222210 91   1   2   1   1   1   2 3   1   2   2   2   2   2   2   2   2   111   3   1311234991222211212 822 32  3  5120190,7895532114343866631616 644000.05546998166695211,75747063802971 0.0889255632,11916526 
